t,An_0,fn_0,phi_0,On_0,En_0,gamma_0,G_0,In_0,error_0,S_contrib_0,An_1,fn_1,phi_1,On_1,En_1,gamma_1,G_1,In_1,error_1,S_contrib_1,An_2,fn_2,phi_2,On_2,En_2,gamma_2,G_2,In_2,error_2,S_contrib_2,An_3,fn_3,phi_3,On_3,En_3,gamma_3,G_3,In_3,error_3,S_contrib_3,An_4,fn_4,phi_4,On_4,En_4,gamma_4,G_4,In_4,error_4,S_contrib_4,An_5,fn_5,phi_5,On_5,En_5,gamma_5,G_5,In_5,error_5,S_contrib_5,An_6,fn_6,phi_6,On_6,En_6,gamma_6,G_6,In_6,error_6,S_contrib_6,An_7,fn_7,phi_7,On_7,En_7,gamma_7,G_7,In_7,error_7,S_contrib_7,An_8,fn_8,phi_8,On_8,En_8,gamma_8,G_8,In_8,error_8,S_contrib_8,An_9,fn_9,phi_9,On_9,En_9,gamma_9,G_9,In_9,error_9,S_contrib_9
10.3,0.08591064782057864,0.43996486918336736,-0.012234080731406905,0.02243478999847517,0.04473971002513277,0.4129078597860863,0.0007699317228237686,0.1,0.022304920026657602,1.727325651471544e-05,0.06759082323046593,0.7605630943333128,-0.048525400084244635,0.0438417201612127,0.08068123622283382,0.4116200541385891,0.004027304925251188,0.1,0.03683951606162113,0.0001765639755367362,0.059974573495946454,0.9794309346091031,-0.06798699833423351,0.057816524982630256,0.10197164370573329,0.4117481663509252,0.0029149501289628156,0.1,0.044155118723103036,0.0001685322869542999,0.056664065660219975,1.3975670778465967,-0.06798699833423351,0.04647564792636471,0.07627326197259165,0.4070520175142652,0.0015283751115818154,0.1,0.029797614046226946,7.103222358529483e-05,0.0682862761213213,1.8211562403782549,-0.048525400084244635,-0.013698474029925925,-0.035511982196460665,0.38708253494263545,0.0002242720731322414,0.1,-0.02181350816653474,-3.0721851694396566e-06,0.0703178871333327,2.294568859580509,-0.012234080731406905,-0.069899128981799,-0.11552939386196392,0.3812896473405896,-0.001148498335654188,0.1,-0.04563026488016493,8.027903329927356e-05,0.053358302214938126,2.801325695216217,0.025402653768889626,0.01760072589754748,0.046207558358757686,0.4180130563857523,0.001432450627814013,0.1,0.028606832461210208,2.5212170861924244e-05,0.04737433448117874,3.261563830329218,0.04697282538558882,0.03175340295793804,0.03570870112852777,0.40259330840607044,9.886222098921226e-05,0.1,0.003955298170589726,3.1392119403871767e-06,0.05180280078318574,3.61694244036503,0.04697282538558882,-0.0517749859969878,-0.0807459682327157,0.389530328546232,0.0005112663226168736,0.1,-0.028970982235727895,-2.6470806694220076e-05,0.05837354434187147,4.163549554478911,0.025402653768889626,0.04883052232394717,0.09328420913050478,0.4416110311873334,0.00520345309082584,0.1,0.04445368680655761,0.00025408733231318306
10.4,0.08533043871535766,0.4399722027930755,-0.016293320363359558,0.021949113260548474,0.04389568804437278,0.41280767366285526,0.0010982156513466026,0.1,0.021946574783824304,2.4104859715913594e-05,0.06725033729272277,0.7598627665130195,-0.052556139577737034,0.043391837962911156,0.07970670292263467,0.41161578435575363,0.002345391856420152,0.1,0.03631486495972351,0.00010177086339331462,0.05958745114372174,0.9777319248200157,-0.07171380301900579,0.05735970433780628,0.10112919307734954,0.41174480515432765,0.0026212629057201725,0.1,0.043769488739543255,0.00015035486526376808,0.056252582462201536,1.3946673001757537,-0.07171380301900579,0.04636393446213489,0.07616569560981831,0.4071360769962106,0.0037496755708486458,0.1,0.029801761147683424,0.00017384971242109484,0.06787557994038373,1.8166962917890053,-0.052556139577737034,-0.012939935807340286,-0.03417719707485661,0.3873670231728273,-0.00014168774736839047,0.1,-0.02123726126751633,1.8334303556336202e-06,0.06972563926375269,2.2879511852593737,-0.016293320363359558,-0.06941226511627774,-0.11528613354502261,0.3810359346781692,0.0008402629804703952,0.1,-0.04587386842874487,-5.832455676780478e-05,0.0530490794249826,2.79243287307121,0.021795850352817937,0.016519934321715463,0.0444345999731051,0.4177940473304807,0.001224964771865291,0.1,0.02791466565138964,2.023633757762977e-05,0.047000820641129995,3.250261217226741,0.043814023988926684,0.032403721448016794,0.03727553161426937,0.40316087090211056,0.0004914040025436154,0.1,0.004871810166252578,1.592331841686385e-05,0.05139260368456339,3.6027663090549575,0.043814023988926684,-0.05127448624128945,-0.08104856414375676,0.388899547396216,5.8430873518102626e-05,0.1,-0.029774077902467312,-2.996013020270477e-06,0.057972471568383144,4.146584154129784,0.021795850352817937,0.046977999960529176,0.09185656672946896,0.44194146207371043,0.003288942625896173,0.1,0.04487856676893978,0.00015450794654953313
10.5,0.08476193462480773,0.4399800468591931,-0.020336480455230024,0.021471932129880716,0.043057485765492245,0.4127129511023889,0.0008905944174181749,0.1,0.02158555363561153,1.912278288605371e-05,0.06681701619980425,0.7591654396186582,-0.05652302610836048,0.04288721600067214,0.07875683201277023,0.41152543011681153,0.005576361080080063,0.1,0.035869616012098086,0.00023915460213913507,0.05919062191082178,0.9760416794170329,-0.07534189978233766,0.05689481925921253,0.10029707393147165,0.4117322011101197,0.003399509948273132,0.1,0.04340225467225912,0.0001934145040768948,0.055885744501031634,1.3917857468098318,-0.07534189978233766,0.04627991131727298,0.07605081064480991,0.407267607849853,0.001924339436755699,0.1,0.02977089932753693,8.905825847738479e-05,0.06746014266226469,1.8122690315583823,-0.05652302610836048,-0.012194267208274585,-0.03285315898099861,0.38765667810466414,1.5581836572602288e-05,0.1,-0.020658891772724022,-1.9000907876197772e-07,0.06922643930917033,2.281386636424522,-0.020336480455230024,-0.06900175996863364,-0.11498842468633409,0.3808049447609179,-0.00338318508163402,0.1,-0.04598666471770045,0.00023344572493237288,0.052732033659876144,2.7836167219781767,0.018173117870833002,0.015447341359886107,0.04266406534904815,0.41755952019219805,0.0016896227090842735,0.1,0.027216723989162046,2.610017875664031e-05,0.04663405944583853,3.2390633203020798,0.040628144679356396,0.033017285641981246,0.03879090058313155,0.40373516815532373,0.000235066723925034,0.1,0.005773614941150307,7.761265168757593e-06,0.05098194217006112,3.588729607357147,0.040628144679356396,-0.05071381686012821,-0.08123991960322172,0.3883019302577574,0.0003281989793786583,0.1,-0.03052610274309351,-1.664422293389027e-05,0.05752806219149273,4.129796374421949,0.018173117870833002,0.04502648608777679,0.09027195045013568,0.4421727247361748,0.007452603330269726,0.1,0.04524546436235889,0.0003355645401681088
10.600000000000001,0.08418532143388512,0.43998820379430803,-0.024359570896144194,0.02099847226794651,0.04222589580755772,0.41260175419504924,0.0013345534433099537,0.1,0.021227423539611212,2.8023583469436587e-05,0.06648441491591173,0.7584720819060486,-0.06042139959614791,0.042452638750462755,0.07782030036040197,0.411530258370397,0.002719015001518902,0.1,0.03536766160993921,0.0001154293616165709,0.05880918302181682,0.9743625632876654,-0.07886660022154844,0.05644620021852583,0.09947294829446507,0.4117303288868187,0.0028438097742727363,0.1,0.04302674807593924,0.00016052225590199962,0.05546554437781732,1.3889262450458413,-0.07886660022154844,0.04614250858879771,0.0759338192314637,0.40734038589573807,0.005156948562838524,0.1,0.029791310642665984,0.0002379545433527646,0.06705397533940226,1.807878271692552,-0.06042139959614791,-0.011464762755098445,-0.03154087551719758,0.3879551014591517,-0.00044694847530174525,0.1,-0.020076112762099134,5.124158233087486e-06,0.0686169943572963,2.274880670493067,-0.024359570896144194,-0.06846561432739609,-0.11465406698062561,0.38055404242536006,0.0001695298976580593,0.1,-0.04618845265322952,-1.1606968590019617e-05,0.0524264469820628,2.774885692528472,0.01453744415512049,0.014390081967843674,0.04089703864617291,0.417318820376421,0.00132053541388891,0.1,0.026506956678329238,1.9002612847301785e-05,0.04626093509924129,3.2279805351048743,0.03741756622827437,0.03358463828429394,0.04025400734169096,0.40429808178259735,0.00100387607878467,0.1,0.006669369057397019,3.371481498823851e-05,0.05058711948788964,3.5748445161927136,0.03741756622827437,-0.050112314447928824,-0.0813214232108683,0.387740096181426,-0.0003506540350948379,0.1,-0.031209108762939475,1.7572085269107585e-05,0.05718113703852451,4.113200459042917,0.01453744415512049,0.04309487724267685,0.0885300408541244,0.4424441306693518,0.003947914453664101,0.1,0.04543516361144755,0.00017013488874524407
10.700000000000001,0.08362518596353477,0.439996696556157,-0.028358621381550566,0.020535172377583018,0.0414008590397557,0.4125007372125088,0.0010022582828695835,0.1,0.02086568666217268,2.0581546605587258e-05,0.06602550586325708,0.7577828543529014,-0.06424668326725545,0.04194312183739217,0.07690710727418665,0.41142231258473266,0.007052910092253029,0.1,0.03496398543679448,0.00029582106730754163,0.058410744178730406,0.9726952144021955,-0.08228335857478743,0.05598291327593715,0.09865864866037605,0.41171290018760764,0.0019138920000229553,0.1,0.0426757353844389,0.00010714524985679501,0.0551171357587571,1.3860900608379545,-0.08228335857478743,0.046055767323267965,0.0758062951979848,0.4074885618168194,0.0007794563133082061,0.1,0.02975052787471684,3.5898458604374996e-05,0.06663957522632742,1.803528230810215,-0.06424668326725545,-0.010748877777647848,-0.030241786579252753,0.38825599976251035,-0.00017048342778397526,0.1,-0.019492908801604904,1.8325055283644033e-06,0.06816523471027237,2.268439641594124,-0.028358621381550566,-0.06807167038155942,-0.11426639668073574,0.3803642580969076,-0.005641647642162472,0.1,-0.046194726299176314,0.0003840363787061857,0.052108178844905796,2.7662468180208832,0.01089182597183128,0.013342568888187795,0.03913565004395273,0.41705719444002814,0.0006966628858471836,0.1,0.025793081155764938,9.295272546259758e-06,0.04590157353682028,3.217021740688365,0.03418468181833067,0.034120369454373266,0.04166260108192063,0.40487240982081485,5.007572138299062e-05,0.1,0.007542231627547365,1.7086021142818992e-06,0.05018745416894478,3.561122744030489,0.03418468181833067,-0.04945271170267837,-0.08129745336745635,0.3872115971445568,0.00011369987947107711,0.1,-0.03184474166477798,-5.6227673601124554e-06,0.05674796093571277,4.096810099271322,0.01089182597183128,0.0410505000276111,0.08664978790657708,0.44257984754575624,0.009662981142750469,0.1,0.045599287878965986,0.0003966702076672836
10.8,0.08305213784741755,0.4400054514120477,-0.03232968533143114,0.020075029853070466,0.04058336402647306,0.41238630567797135,0.0004398734843283616,0.1,0.02050833417340259,8.830473329465983e-06,0.06571429227349451,0.7570990193841994,-0.06799438906987154,0.04153333114488887,0.07600279366005805,0.4114582815493381,0.001046311673259661,0.1,0.03446946251516918,4.345680920625627e-05,0.058006087396936204,0.9710423782499078,-0.08558777769921448,0.05551555046224056,0.09785081916238507,0.41169988575359945,0.0030644330744023316,0.1,0.04233526870014451,0.00017012368898014163,0.05466715757133867,1.383281614558168,-0.08558777769921448,0.04587494343396647,0.07567748883109109,0.4075363941658665,0.006568642776412826,0.1,0.029802545397124618,0.00030133611580587084,0.06623757784037226,1.7992225851027746,-0.06799438906987154,-0.01005074224847499,-0.0289567763457509,0.3885700529064336,0.0003736760278316046,0.1,-0.01890603409727591,-3.755721440169425e-06,0.0675467582993789,2.262068649114901,-0.03232968533143114,-0.06749671899675325,-0.11385375328039848,0.380146167534446,0.0018920169516821429,0.1,-0.04635703428364524,-0.00012770493652478326,0.051786266152793504,2.7577083351229024,0.0072392665179773445,0.012309030463674995,0.03738091268566625,0.41678439530384837,0.001398936729935858,0.1,0.025071882221991255,1.7219554825534354e-05,0.04552356230080502,3.206197062169507,0.03093189718338068,0.034600505431513856,0.04301701675144616,0.4054242977703668,0.00168369063196347,0.1,0.008416511319932304,5.8256546856241035e-05,0.04980889571683257,3.5475757404581763,0.03093189718338068,-0.04876402233239948,-0.08116915678420407,0.3867215092852169,0.0011012473430124091,0.1,-0.03240513445180459,-5.370125002815271e-05,0.056451402938704674,4.080638604913545,0.0072392665179773445,0.03906462960535277,0.08462678002038684,0.44280666734717194,0.0018277298607572829,0.1,0.04556215041503407,7.139959002912625e-05
10.9,0.08247714031615186,0.44001447997367377,-0.03626884378509984,0.01962108778270648,0.03977316745405255,0.4122567798856416,0.001105339200753257,0.1,0.020152079671346072,2.1687957487646275e-05,0.06518992318392068,0.7564202172852342,-0.07166012298211924,0.04099512375188699,0.07512260727329527,0.41129179099675867,0.008466719702551159,0.1,0.03412748352140828,0.0003470942219786246,0.05763226478989483,0.9694039573697876,-0.08877561484366701,0.05507969984010138,0.0970481533109371,0.41169995415045496,0.0018507270687294032,0.1,0.041968453470835713,0.0001019374914315662,0.05435761134300114,1.3805010930787989,-0.08877561484366701,0.045803019422455925,0.07553230579559775,0.40771805183110643,0.0007783423178364832,0.1,0.029729286373141824,3.56504283011838e-05,0.06584086570418152,1.794965318338652,-0.07166012298211924,-0.009369383249322127,-0.027687308806979064,0.38888869611440047,-0.00033368270743192296,0.1,-0.018317925557656937,3.1264011696011153e-06,0.06719080069384782,2.255773852732101,-0.03626884378509984,-0.06717025962567291,-0.1133893470860333,0.380025096172546,-0.007897719345748257,0.1,-0.046219087460360395,0.0005304918589046101,0.05148616992642698,2.7492767793899637,0.0035827729145811796,0.011296318470686776,0.03563442254612224,0.4165062166665448,0.0006200701584656045,0.1,0.024338104075435463,7.004509984196684e-06,0.04517763521958125,3.1955145947017005,0.02766162874217284,0.03506380751288518,0.04431367685512049,0.4059971317240852,7.532243416704874e-05,0.1,0.00924986934223531,2.641091333035363e-06,0.04944512552830452,3.5342145905706244,0.02766162874217284,-0.048043259136831495,-0.0809422599191659,0.3862767178453641,-0.0001286987341599377,0.1,-0.0328990007823344,6.183106635828075e-06,0.05598904337268723,4.064698821033802,0.0035827729145811796,0.036933397096535106,0.08248475908849424,0.44281654097998113,0.011784749316115372,0.1,0.04555136199195914,0.00043525082617520955
11.0,0.08193038226593459,0.4400236451125197,-0.040172209268743125,0.019180703777538652,0.038970542711889204,0.41214947988749023,0.000409518630682724,0.1,0.019789838934350552,7.85485554650858e-06,0.0649407967694043,0.7557487658099064,-0.07523959020562998,0.04063638456434304,0.07424335756902106,0.411390055341038,0.0009946110707703794,0.1,0.03360697300467802,4.041739796377815e-05,0.05722896623809676,0.9677839760508583,-0.09184278720811213,0.05461789597117666,0.09625523341397178,0.41167247550886843,0.003276966543571296,0.1,0.04163733744279512,0.00017898101777780339,0.053896303382929354,1.3777541286479773,-0.09184278720811213,0.045594160572995854,0.07539000375859135,0.4077348752706038,0.007976088334392069,0.1,0.0297958431855955,0.00036366305226267104,0.06542640287245907,1.7907601870820058,-0.07523959020562998,-0.00870244596557336,-0.026434544136021476,0.3892043201186397,0.0003286135382691476,0.1,-0.017732098170448116,-2.8597415603431304e-06,0.06651832441312275,2.2495601177798825,-0.040172209268743125,-0.0665142133314743,-0.11291856038486386,0.379822838722728,0.0018958757220830238,0.1,-0.04640434705338957,-0.00012610268222859312,0.051163305219563186,2.740960357577132,-7.464630179837735e-05,0.010295688294847704,0.033898724620067135,0.41620215169716773,0.0014590101521128724,0.1,0.02360303632521943,1.5021513745172469e-05,0.044796130021949584,3.1849842698132895,0.024376301727287702,0.035458389347538755,0.045555633225193265,0.4065258086603065,0.002518562906036545,0.1,0.01009724387765451,8.930418411851248e-05,0.04906047232368992,3.521049862390709,0.024376301727287702,-0.04725946158275685,-0.08062143325558865,0.38585323080056605,0.0011674775596992612,0.1,-0.0333619716728318,-5.517436088133795e-05,0.055775201744112025,4.04900300905363,-7.464630179837735e-05,0.03494162684367357,0.08021210682986421,0.4430295380659005,0.0018044160087328793,0.1,0.04527047998619064,6.30492308478951e-05
11.100000000000001,0.08135923451937567,0.44003306372429035,-0.044035929631887884,0.018741706005181928,0.038176926311906036,0.4120041454591966,0.0011991125387190787,0.1,0.019435220306724107,2.2473414667800304e-05,0.0643917475383295,0.7550831868353078,-0.07872860023860777,0.04009656226140624,0.07339398883462966,0.4111795640242911,0.009806562146872113,0.1,0.033297426573223425,0.0003932094296924073,0.056861595026629505,0.9661807942007258,-0.09478537728247993,0.0541927025037981,0.095466885640711,0.41167082492628293,0.0017897622096216075,0.1,0.0412741831369129,9.699205097856411e-05,0.05360975554585573,1.3750395482063116,-0.09478537728247993,0.045524377359442245,0.07522813856344295,0.4079340447934082,0.0007770054878099214,0.1,0.0297037612040007,3.537269103741636e-05,0.06503353899745784,1.7866111783755472,-0.07872860023860777,-0.008055477918812008,-0.0251991454796491,0.38953075551489863,-0.00047396495570651697,0.1,-0.017143667560837093,3.818014234984558e-06,0.06621167807247015,2.2434336003178323,-0.044035929631887884,-0.06621149876306599,-0.11238870406341002,0.3797190171807513,-0.010144674710031564,0.1,-0.046177205300344026,0.0006716941170149618,0.0508662946703984,2.7327644339181303,-0.003729983687041882,0.009318120558800028,0.03217469452416678,0.41589739439945045,0.0005466834263023353,0.1,0.022856573965366757,5.09406207378303e-06,0.044463157088541164,3.1746131410138627,0.02107834831083981,0.03585109653292458,0.04673723729910571,0.4070938379863469,0.0001043335183296353,0.1,0.010886140766181135,3.740471037255411e-06,0.04871309895447463,3.5080921452371947,0.02107834831083981,-0.04647237985729114,-0.08020587081411985,0.3854662466519011,-0.00039266533802056374,0.1,-0.03373349095682871,1.8248092745283264e-05,0.055314788189982214,4.0335632749861325,-0.003729983687041882,0.03277913513315714,0.07784445137018417,0.4429333931996542,0.013750594365057862,0.1,0.04506531623702703,0.00045073259085346074
11.200000000000001,0.08082078198084099,0.44004246167084915,-0.047856191849008196,0.01831754623940605,0.03739164171235387,0.4118927555787517,0.00038036380434466015,0.1,0.019074095472947816,6.967331573879708e-06,0.06417045067229536,0.7544264026392762,-0.08212307182234685,0.03976760922359214,0.07254221372506223,0.41130687083118983,0.0009459571169213034,0.1,0.032774604501470087,3.761845296800225e-05,0.056457914344777906,0.9645994353657532,-0.09759963795777664,0.05373544757544665,0.09468857634175444,0.41163792957632683,0.0034837252673672477,0.1,0.04095312876630779,0.0001871995364718716,0.053136612242607455,1.3723638578594404,-0.09759963795777664,0.04528725351080091,0.0750711689638564,0.4079283203908962,0.009381126169267147,0.1,0.029783915453055497,0.0004248454390444099,0.06462008506708788,1.7825213992509326,-0.08212307182234685,-0.007423912707437733,-0.023982607258947974,0.3898553381632701,0.00028647517762556146,0.1,-0.01655869455151024,-2.1267667115398875e-06,0.0655145644650998,2.23739844838516,-0.047856191849008196,-0.06550660223917491,-0.1118628541569331,0.3795298145157277,0.0018919488337649623,0.1,-0.04635625191775819,-0.00012393513971031223,0.05054246158292999,2.7246975636805817,-0.007380235394824616,0.00835489999028324,0.03046489697816395,0.415567057803072,0.0015008770364577583,0.1,0.02210999698788071,1.2539677537317263e-05,0.04407721419794798,3.1644110854056207,0.017770205728459533,0.036161123930412695,0.04786422098822234,0.40759526539823904,0.003495356815861194,0.1,0.011703097057809649,0.00012639603099936933,0.048338838442594456,3.495351115814631,0.017770205728459533,-0.045624299644802795,-0.07970451479361758,0.3851095246152634,0.0012184709159439055,0.1,-0.034080215148814784,-5.5591882177502066e-05,0.0551511569268509,4.018390833589138,-0.007380235394824616,0.030783004133655253,0.07536367029771059,0.4431038878714352,0.0017498757366635701,0.1,0.04458066616405533,5.386643203509771e-05
11.3,0.080253347538665,0.4400521240206551,-0.05162922578252153,0.017894367732341127,0.036616256522654385,0.4117347321811273,0.0012840263240026955,0.1,0.01872188879031326,2.2976839219710426e-05,0.06359694805809799,0.7537765831764293,-0.08541903775532389,0.03922734444408638,0.0717223915249332,0.41106287390452995,0.01108102366607651,0.1,0.03249504708084682,0.0004346791321422561,0.056096845878347346,0.9630375549114645,-0.10028199740269497,0.05332137560735798,0.09391411412528626,0.41163468178764256,0.0017309229390240694,0.1,0.04059273851792828,9.22951921790944e-05,0.05287253177503134,1.3697250617148389,-0.10028199740269497,0.045219750629776484,0.07489152968551835,0.4081443981146565,0.000775332641282246,0.1,0.029671779055741865,3.506034869390911e-05,0.06423086144690578,1.7784950715064118,-0.08541903775532389,-0.006813126374078624,-0.0227855356091166,0.39018957231287243,-0.0005915395708849772,0.1,-0.015972409235037975,4.03023385170759e-06,0.06525917893345012,2.231460894759462,-0.05162922578252153,-0.06523236795806006,-0.1112755369835383,0.37945660476766563,-0.012366897064654249,0.1,-0.04604316902547824,0.0008067219798209788,0.0502480338982572,2.7167641889099965,-0.011022403677236075,0.007416442805737648,0.028770230098775385,0.4152354829094211,0.0004769855681462445,0.1,0.021353787293037736,3.5375361853188997e-06,0.04375891911808909,3.1543841596845015,0.014454314403063476,0.036487744122073056,0.048928668741340886,0.408155939594843,0.00013627031724027346,0.1,0.01244092461926783,4.972196466896818e-06,0.0480089745491851,3.4828366061056695,0.014454314403063476,-0.04478632016211054,-0.07911607499678491,0.38478984991308646,-0.0006736122877845207,0.1,-0.034329754834674375,3.0168615585849286e-05,0.05468819170888375,4.003496855104699,-0.011022403677236075,0.02861803786673738,0.07280799333676494,0.4429122595461293,0.015520785581280234,0.1,0.04418995547002756,0.0004441744294865893
11.4,0.07972290131783726,0.4400615834103364,-0.055351307903459414,0.017487167391480443,0.035849939569481744,0.41162005757047443,0.00035246012269018876,0.1,0.0183627721780013,6.1635291643050655e-06,0.063401919770187,0.7531369380900184,-0.0886126495691427,0.038927662098505345,0.07089713670349307,0.41121846396258593,0.0009000551760796173,0.1,0.031969474604987724,3.5037043764438075e-05,0.05569317146441652,0.9615006957296599,-0.10282906369926029,0.0528696447609317,0.09315010128602816,0.4115966837571111,0.003684560154332228,0.1,0.04028045652509646,0.00019480138645982856,0.05238806087395735,1.3671302074427818,-0.10282906369926029,0.04495508536245628,0.07471893236886434,0.40811581906217614,0.010781896135440384,0.1,0.029763847006408065,0.00048470106113785995,0.06381875278641934,1.7745347604913204,-0.0886126495691427,-0.006218728289120367,-0.02160934589553086,0.3905222295299121,0.0002474091325333381,0.1,-0.015390617606410494,-1.5385701714718e-06,0.06453795758523843,2.225624493689516,-0.055351307903459414,-0.06448229545014239,-0.11070258042079859,0.3792794816644868,0.0018808729760200684,0.1,-0.046220284970656195,-0.00012128300694391464,0.0499235056547683,2.708972918693559,-0.014653499378551078,0.006494756832823519,0.027093187534866198,0.4148800804082815,0.001524435620772856,0.1,0.02059843070204268,9.90083866421407e-06,0.043367831085732986,3.144542153108586,0.011133116069924927,0.036715292159106926,0.04993951886615822,0.40862403080231957,0.004598820306739297,0.1,0.013224226707051291,0.00016884703114916703,0.04764490400891033,3.4705577254469024,0.011133116069924927,-0.04388852612077363,-0.07845089409933591,0.3844988024319608,0.0012533174096984276,0.1,-0.034562367978562276,-5.500625387316979e-05,0.05456868623011326,3.9888917758777485,-0.014653499378551078,0.026637433700395948,0.07015759252992655,0.4430381813554335,0.0016676558453337313,0.1,0.0435201588295306,4.4422072015155025e-05
11.5,0.07915940523020157,0.4400713587293526,-0.059018764966141085,0.017080679963653134,0.03509436929647511,0.4114499117561239,0.0013602137412894496,0.1,0.018013689332821974,2.323337559712837e-05,0.06280625424609622,0.7525053649129299,-0.09170018206078051,0.03838927103648481,0.07010591876068194,0.41094167521539715,0.012292182989067264,0.1,0.031716647724197126,0.0004718879443973712,0.055338440153955115,0.9599859348043451,-0.1052376292313853,0.052467273869751516,0.0923893996797441,0.41159141256683984,0.0016739849701072349,0.1,0.03992212580999259,8.78294278804641e-05,0.05214594688862618,1.364576590846445,-0.1052376292313853,0.04489007170429729,0.07452077194362333,0.4083479615925297,0.0007731869894208024,0.1,0.02963070023932604,3.470841939592957e-05,0.06343288031498018,1.770644914488476,-0.09170018206078051,-0.005645654306744021,-0.02045460154315745,0.3908626356954525,-0.000686795861575194,0.1,-0.014808947236413428,3.877412013755965e-06,0.06433112415494316,2.2198955142781065,-0.059018764966141085,-0.06423667916042043,-0.11006555778255177,0.37923416636229906,-0.014553921140876537,0.1,-0.045828878622131336,0.0009348955628525462,0.04963119399311046,2.7013273092702894,-0.018270544420049037,0.005598982095050597,0.025434720436930423,0.4145219958500603,0.0004114242220607489,0.1,0.019835738341879825,2.303556852788254e-06,0.043065677904899013,3.1348901070970547,0.0078090519045489765,0.03698101687704491,0.0508861012508859,0.4091751011461677,0.00017023955898830544,0.1,0.013905084373840991,6.295632004087205e-06,0.047331977408729665,3.4585234073423203,0.0078090519045489765,-0.04301341210901316,-0.0777069682157435,0.3842444141121047,-0.0009658762382063039,0.1,-0.03469355610673033,4.154563268027111e-05,0.05410138273166047,3.9745857330674847,-0.018270544420049037,0.024498729198043828,0.06745177004965797,0.44275295828985906,0.017055734792186635,0.1,0.04295304085161414,0.0004178438279474347
11.600000000000001,0.07863668830600411,0.440080715901232,-0.06262797763322298,0.016691101557285787,0.03434858638494668,0.4113329189947538,0.0003258469071185016,0.1,0.017657484827660892,5.438743818842379e-06,0.06263604340537855,0.7518852760240261,-0.09467803767575633,0.03811837131858715,0.069306710938317,0.41112449717632754,0.0008566113527552548,0.1,0.031188339619729853,3.265262962004204e-05,0.054935112152840734,0.9584992504720521,-0.10750467482054615,0.05202192671278301,0.09163966462389549,0.4115488086634089,0.0038793652650012016,0.1,0.03961773791111248,0.00020181205550800856,0.051650641102331696,1.362071716048683,-0.10750467482054615,0.04459867806479691,0.0743319083510163,0.4082964881237614,0.012176217067409787,0.1,0.029733230286219395,0.0005430431850364946,0.0630224678075066,1.7668274893526346,-0.09467803767575633,-0.005089931603096739,-0.019322608255672887,0.39120245988872737,0.00021151702825663844,0.1,-0.014232676652576149,-1.07660720671657e-06,0.06358597497734748,2.2142769021822475,-0.06262797763322298,-0.0634449090494414,-0.10945249669245263,0.37906641766248617,0.001863612668695266,0.1,-0.04600758764301123,-0.00011823673626875793,0.04930628037610145,2.6938360443138385,-0.021870574273786282,0.004722452183307557,0.02379716369621657,0.4141432751236298,0.0015297315147935818,0.1,0.019074711512909015,7.224083931911326e-06,0.04266892640213569,3.1254377438125283,0.004484560654851751,0.03712911254355974,0.05178101965650318,0.40960467284780655,0.005812287784904622,0.1,0.014651907112943445,0.00021580508730128126,0.04697757571752421,3.446742279483527,0.004484560654851751,-0.042080048784742176,-0.07689584147340749,0.3840166074341142,0.001271831072936595,0.1,-0.03481579268866531,-5.3518713595122904e-05,0.05401932419142413,3.9605884656942156,-0.021870574273786282,0.02255213217971927,0.06467048742893566,0.4428298577520029,0.0015620043163936976,0.1,0.042118355249216394,3.522652780860271e-05
11.700000000000001,0.07807735249704205,0.4400904827769071,-0.0661753840475483,0.016302083052537938,0.033614347978420854,0.4111513335290219,0.001427851172684729,0.1,0.017312264925882916,2.3276948403770142e-05,0.06202033486191317,0.7512743753255733,-0.09754275073702687,0.03758390225561562,0.0685435923238327,0.41081583318789067,0.013442004371163236,0.1,0.030959690068217076,0.000505202978405357,0.05458669456155122,0.9570372180303971,-0.10962737360314412,0.05163171441405603,0.09089284590363422,0.4115412571351991,0.001618801015594218,0.1,0.039261131489578195,8.358147173034452e-05,0.05142995452436291,1.3596122459798385,-0.10962737360314412,0.044536357087798725,0.07411478362679881,0.40854397553574845,0.000770461120579872,0.1,0.029578426539000086,3.431353158841073e-05,0.06263970491886717,1.7630871980630096,-0.09754275073702687,-0.004555853558908373,-0.01821389836348665,0.3915473138557216,-0.0007603242529763497,0.1,-0.013658044804578277,3.4639259538466526e-06,0.06342503195863326,2.208774955032376,-0.0661753840475483,-0.0632281201588774,-0.108772633307407,0.37904657541486103,-0.01669705460316796,0.1,-0.0455445131485296,0.0010557233747484408,0.04901566045237429,2.686501780742552,-0.02545064042323837,0.003872505728307576,0.022181540089854075,0.41375950788573584,0.0003503952514975999,0.1,0.0183090343615465,1.3569076185962294e-06,0.04238410467026873,3.1161890862857455,0.0011620767791366317,0.037339613797341575,0.05261040810040084,0.41014424139393707,0.00020532944156864916,0.1,0.015270794303059262,7.666922049397172e-06,0.046680696583115806,3.435222318588779,0.0011620767791366317,-0.04118098630407659,-0.07601480921943803,0.3838249572241241,-0.0012636421187853738,0.1,-0.03483382291536143,5.2038028786954807e-05,0.05354633852785929,3.946909049066745,-0.02545064042323837,0.020466202349200095,0.06185237367272068,0.44245228384730445,0.01832292110249788,0.1,0.041386171323520585,0.00037500061091215014
