t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,phi,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau,std_S
10.600000000000001,0.009127190939717807,0.9996755109991466,-0.0006219667997008911,0.06161506752931869,5,0.00014627079999998127,0.10538924835248623,0.06070710720538477,2.133541923908846,0.005160114932618159,0.9933061688690988,0.2970214028930312,0.030549830739359757,19.28376221334082,-0.012116758534487793,0,4.106618298343095,0.7576879631948888,1.0,0.9860572266229308,1.3,0.2,1.9000000000000001,stable,1.618,0.023761768482718527,0.01270667257901239,0.400003898062361,0.40635130002423103,spiral_log,0.1,0.4,spiral_log,4.707532038189316,0.3981100854146629,0.39979264404598,1.3,2.58187439460981,0.0005633733588742371
10.700000000000001,0.00897197478582645,0.9996749044314444,-0.0006143555141978319,0.0611971514313852,0,0.00013493330000000637,0.10551016010920636,0.06029285491872628,2.126973410056461,0.005117193719362427,0.9933061770229272,0.3220474490678716,0.03047229127859604,19.28376221334082,0.0012091175672013232,0,4.125490840026923,0.7575885482509106,1.0,0.9827115162516122,1.3,0.2,1.9000000000000001,stable,1.618,0.02344153125773088,0.012475715332246683,0.40000311844988884,0.4063465818612243,spiral_log,0.1,0.4,spiral_log,4.706170194639672,0.3989353573448684,0.3997862105653785,1.3,2.577524971127096,0.0005692903959583488
10.8,0.00881483921911844,0.9996749534511243,-0.0006067974178527525,0.06077919911438363,5,0.00013859590000000476,0.10537000201349948,0.05987941383380739,2.1204839440486127,0.005074451759123476,0.9933061851426926,0.2534707523587835,0.030383435757552424,19.28376221334082,-0.0014015809570687432,0,4.144537645400721,0.7574489415239026,1.0,0.9791525698696351,1.3,0.2,2.0,stable,1.618,0.023115948872715307,0.012266153681708027,0.4000024947599111,0.40635339572942586,spiral_log,0.1,0.4,spiral_log,4.705534908789954,0.3994903050361297,0.39977501831355616,1.3,2.5728983408305255,0.0005679755777444133
10.9,0.008646425183666233,0.999675657922706,-0.0005986944482137264,0.06037341612313017,0,0.00013912089999998934,0.1032440416721422,0.059478658007799765,2.1140783704474337,0.004778989110028287,0.9933062412719855,0.14086731497512658,0.03025526522467135,19.28376221334082,-0.02125960341357286,0,4.149113268701426,0.7573104343171546,1.0,0.9754111741978375,1.3,0.2,2.0,stable,1.618,0.022789017651144133,0.01202095518654313,0.40000199580792895,0.4063476976366884,spiral_log,0.1,0.4,spiral_log,4.705326897655347,0.4005960298054082,0.3997601532599977,1.3,2.568034526457189,0.0005724002459294972
11.0,0.008481953668072403,0.9996770140379331,-0.0005909938440161231,0.059964441575008035,5,0.00013464999999999173,0.10412784191752535,0.059073628525126154,2.107762831931791,0.004492388117526899,0.993306295717375,0.0872563595703104,0.030129916965315327,18.592252359557143,0.008838002453831484,0,4.153699006263315,0.7575997215649517,1.0,0.971526432810008,1.3,0.2,2.0,stable,1.618,0.022455106435212403,0.011824872849230972,0.4000015966463432,0.4063584774073309,spiral_log,0.1,0.4,spiral_log,4.6964037382849675,0.4010425785583439,0.3997411159350005,1.3,2.5629843626530104,0.0005887652487412136
11.100000000000001,0.00830498265570349,0.9996790142577159,-0.0005822859073464945,0.059567827434791484,0,0.00013430419999997943,0.10212351027333885,0.058682488860351475,2.1015414366815337,0.004214648781619311,0.9933063484789023,0.06972281556194986,0.029957298600744586,18.592252359557143,-0.02004331644186494,0,4.1546780386891635,0.7579627358955023,1.0,0.9675263680616297,1.3,0.2,2.1,stable,1.618,0.022122860218696735,0.011576434381554113,0.40000127731707463,0.4063429224136181,spiral_log,0.1,0.4,spiral_log,4.690714575670451,0.40148547960886444,0.39971885611593977,1.3,2.557784278480119,0.0006100236333712898
11.200000000000001,0.008135919298363957,0.999681647274428,-0.000574336975166027,0.05916450742637527,5,0.00013968329999998198,0.10313789450692071,0.05828300799230327,2.0954202603661383,0.003945771102305524,0.9933063995566068,0.0777640815394037,0.029797466602161003,18.592252359557143,0.010143842335818554,0,4.15565753274233,0.7578947309049674,1.0,0.9634460045103775,1.3,0.2,2.1,stable,1.618,0.021783641279762518,0.01138520700121815,0.40000102185365977,0.40635267647441714,spiral_log,0.1,0.4,spiral_log,4.685025413055932,0.40112027138131,0.3996924078144353,1.3,2.552479805863491,0.0006324094305256912
11.3,0.007954101414631034,0.9996848979951294,-0.000565250692223573,0.058776920799938445,1,0.00014012910000000823,0.10079889630238609,0.05790138329049126,2.089402909989413,0.003724266900448597,0.993306441634655,0.09592643336813046,0.029581145392235397,18.592252359557143,-0.023389982045346203,0,4.158178853804319,0.7579997095453374,1.0,0.9593092963422267,1.3,0.2,2.2,stable,1.618,0.021447403644583356,0.01113532487138608,0.4000008174829279,0.40633163950319745,spiral_log,0.1,0.4,spiral_log,4.663250156880754,0.40076372575546354,0.39966345498507866,1.3,2.547102085244895,0.0006574502238055405
11.4,0.0077837986356792,0.9996887475461642,-0.0005571453692435694,0.058378649741413616,5,0.00013434580000000197,0.10220146726237118,0.05750676907775808,2.083495325198043,0.003509160886661313,0.99330648249702,0.1176925485513821,0.02938926371087471,18.592252359557143,0.014025709599850972,0,4.1607032361961425,0.7581105114715524,1.0,0.9551482772179807,1.3,0.2,2.2,stable,1.618,0.021104358844315295,0.01094974924456638,0.4000006539863423,0.4063393830544742,spiral_log,0.1,0.4,spiral_log,4.649939819947621,0.39956804827929426,0.3996302653548115,1.3,2.5416927603833748,0.0006869557150069607
11.5,0.00760065566683454,0.9996931732994683,-0.0005477728080027929,0.05799981664970202,1,0.00014872079999999065,0.09936571437963612,0.0571344283027202,2.0777006234836803,0.0033004530609436694,0.9933065221437235,0.14527242054516737,0.02913084086389478,17.958087067355038,-0.028357528827350625,0,4.185794136888169,0.7584175458484325,1.0,0.950981427476287,1.3,0.2,2.3000000000000003,stable,1.618,0.02076559238765461,0.010701027916814848,0.4000005231890739,0.40631222325868344,spiral_log,0.1,0.4,spiral_log,4.626156941649898,0.39872421679368564,0.3995948027360081,1.3,2.536275855719173,0.0007215531236565044
11.600000000000001,0.007432189023533472,0.9996981489207913,-0.0005395856519485986,0.05760589569509594,5,0.00013505420000001767,0.10126119908511744,0.05674390344385947,2.0720245883284987,0.003098143423295668,0.9933065605747875,0.1697994142846737,0.028909782350404412,17.958087067355038,0.01895484705481315,0,4.21118949227588,0.7587233162035754,1.0,0.9468387804795915,1.3,0.2,2.3000000000000003,stable,1.618,0.020420459465829783,0.01052188851227591,0.4000004185512592,0.40631660036670186,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3977174213678861,0.39955547553471565,1.3,2.530890414623469,0.0007634073300335159
11.700000000000001,0.007250973541784662,0.9997036444399201,-0.000530017255597412,0.057235526351776915,1,0.00013311249999998777,0.09783595881677337,0.05638058735559879,2.0664698709891924,0.002884026225105144,0.9933066012485959,0.19864308920072757,0.028611389387927393,17.958087067355038,-0.03425240268344065,0,4.215950072836389,0.7587823958538388,1.0,0.9427320278104826,1.3,0.2,2.3000000000000003,stable,1.618,0.02008085508053305,0.010276741866299519,0.4000003348410074,0.4062827279009544,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39727349923067545,0.39951438756334595,1.3,2.5255516361536277,0.0008107829277943254
11.8,0.007087047829506182,0.9997096263428448,-0.0005218208923174218,0.05684523122224286,5,0.00014297910000000692,0.1003287694519854,0.055993347806834834,2.0610420818351978,0.0026775752868406564,0.9933066404658852,0.21901225206413294,0.028364320984481724,17.958087067355038,0.02492810635212034,0,4.220721428868325,0.758555266006707,1.0,0.9386899959751648,1.4000000000000001,0.2,2.4000000000000004,stable,1.618,0.019735546406447015,0.010104730978362461,0.40000026787280596,0.40628250621377593,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3967744846830999,0.39946909630289595,1.4000000000000001,2.714165994365231,0.0008649582871999153
11.9,0.006910623999062101,0.9997160576857023,-0.0005121453516367306,0.05648304996258036,1,0.00013772499999999965,0.09623372093790415,0.055638799887010225,2.0557434314388487,0.0024787906085022024,0.9933066782266812,0.24305915941208173,0.028028580574624873,17.958087067355038,-0.04095048514081254,0,4.227926003536145,0.7593658413014388,1.0,0.9347166936549668,1.4000000000000001,0.2,2.4000000000000004,stable,1.618,0.019396937238101354,0.009865328772748398,0.4000002142982448,0.40624143927167866,spiral_log,0.1,0.4,tanh,4.62423939696667,0.396963813210321,0.3994221786776214,1.4000000000000001,2.7086033711169537,0.0009234983514510028
12.0,0.006753505900011124,0.9997228982301772,-0.0005040098827941493,0.05609564997062577,5,0.00013800409999999985,0.09961275925566616,0.05525404032143818,2.050579343177386,0.0022876721900897817,0.9933067145310079,0.25686190527915126,0.027758887987354576,17.369342321544142,0.03379038317762012,0,4.235155216005564,0.7595683806493914,1.0,0.9308367820018331,1.4000000000000001,0.2,2.5,stable,1.618,0.01905345370972191,0.009701065333997847,0.40000017143859584,0.4062355366480836,spiral_log,0.1,0.4,spiral_log,4.625169369237163,0.3972511992070731,0.3993706176684192,1.4000000000000001,2.7031714948025667,0.0009865126687003617
12.100000000000001,0.006584259619995159,0.9997301045999217,-0.0004943125209344763,0.055741410278300436,1,0.00013856670000000904,0.09463412430899339,0.05490802328132658,2.0455516125734845,0.0021085014394771457,0.9933067485656112,0.27451374357279484,0.027388876289001763,17.369342321544142,-0.049786349466727775,0,4.2549105994854965,0.7595294459122088,1.0,0.9270610993010832,1.4000000000000001,0.2,2.5,stable,1.618,0.018717740709790567,0.009469295629171445,0.40000013715087673,0.40618691458455636,spiral_log,0.1,0.4,spiral_log,4.635318436846366,0.3983785975947616,0.39931740391967196,1.4000000000000001,2.6978855390215166,0.0010522729825947939
12.200000000000001,0.006435737863287525,0.9997376304574274,-0.0004863049704583738,0.05535618671745023,5,0.00013790000000000192,0.09906782318618422,0.05452496060573271,2.0406654660867334,0.0019366360190319334,0.9933067812123597,0.2828556920447607,0.027100093105938344,17.369342321544142,0.04433698877190834,0,4.274851149351511,0.7594322846700537,1.0,0.9233933315146675,1.4000000000000001,0.2,2.5,stable,1.618,0.018378098671611453,0.009313334515418476,0.40000010972070144,0.4061744272297913,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3986660015364997,0.3992596811626467,1.4000000000000001,2.6927506641205348,0.0011199392592936444
12.3,0.006275519050153827,0.9997454267006456,-0.00047666648968215067,0.05500968173987764,1,0.0001422833999999984,0.09293869306759484,0.05418726786998379,2.0359223082593143,0.001772075928754146,0.9933068124712738,0.2952080567152196,0.02669928982799689,17.369342321544142,-0.06129130118589385,0,4.280399026279333,0.7593986549411674,1.0,0.9198498162909869,1.4000000000000001,0.2,2.6,stable,1.618,0.018047186329045027,0.009090772286222069,0.4000000877765612,0.4061180288274756,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39851663161586437,0.3991977089491893,1.4000000000000001,2.687789742807382,0.001188880282540498
12.4,0.006136889953106889,0.9997534416785325,-0.000468850432926192,0.05462594710239071,5,0.0001338416999999925,0.09858808827371042,0.053805163874263706,2.0313271632716003,0.0016148211686437819,0.9933068423423728,0.30009074572798267,0.026395030636423587,17.369342321544142,0.056493952061155844,0,4.285961321924422,0.7592852880127609,1.0,0.9164283097322029,1.4000000000000001,0.2,2.6,stable,1.618,0.01771335465205125,0.008943604754196834,0.400000070221249,0.40609826513280584,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3985803506667602,0.3991310837811862,1.4000000000000001,2.682999633625084,0.0012575973965081291
12.5,0.005986988339295266,0.9997616214245723,-0.0004593460019302318,0.054287015675046624,1,0.00013542079999999678,0.09129062498503009,0.05347562627487704,2.026881065988228,0.0015709077671612252,0.9933068506838553,0.30882607584799926,0.02596725635680331,16.816322055852204,-0.07297463288680334,0,4.2950251215941675,0.7591863927833975,1.0,0.9131410394533962,1.4000000000000001,0.2,2.6,stable,1.618,0.017389094436075177,0.008731490604981334,0.40000005617699924,0.4060340298263913,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3984476187650191,0.399060047975173,1.4000000000000001,2.6783974552347547,0.0013263768382245477
12.600000000000001,0.005859064404566443,0.9997699099072095,-0.0004517812921619177,0.05390413292805658,5,0.00014357910000000195,0.09839569744043695,0.05309380862601395,2.0225888377492938,0.0015275997148720677,0.9933068589103399,0.3119102282896854,0.025651154896120527,16.816322055852204,0.07105072455406869,0,4.304127338113522,0.7591040841791561,1.0,0.9099831170232945,1.4000000000000001,0.2,2.7,stable,1.618,0.017062940172353637,0.00859353869091407,0.4000000449415994,0.406006547610256,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3985769627997474,0.39898337938620865,1.4000000000000001,2.6739763638326126,0.001393329564979842
12.700000000000001,0.00572021825585142,0.9997782492960139,-0.00044247992006114193,0.05357266107369477,1,0.00013599169999998218,0.0908319174845821,0.05277229651032387,2.0184511615533287,0.0014848970117763095,0.9933068670218269,0.3184479244311175,0.02520049657938072,16.816322055852204,-0.0756377995585486,0,4.310241000323241,0.7593662767148781,1.0,0.9069630762577283,1.4000000000000001,0.2,2.7,stable,1.618,0.016747080715308175,0.008392770571963536,0.40000003595327954,0.40593459710837865,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39845838454479915,0.39890131603896634,1.4000000000000001,2.66974830676082,0.0014593350488097073
12.8,0.00560335717494226,0.9997865802422857,-0.00043522244281298135,0.05319006185677112,5,0.00013557909999999395,0.09826298598926136,0.05239017710156659,2.0144726599794027,0.0014427996578739515,0.9933068750183166,0.32084034552337876,0.024876149520201122,16.816322055852204,0.0743106850467927,0,4.316372055155894,0.760855608764556,1.0,0.9040748753399035,1.4000000000000001,0.2,2.7,stable,1.618,0.016430322922321057,0.008264378313546237,0.4000000287626237,0.4058992408730776,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39865185595056957,0.39881232458411703,1.4000000000000001,2.6657048254758653,0.0015223370089562204
12.9,0.005475792053331738,0.9997948421727144,-0.00042618658735152424,0.05286598003176206,1,0.00015637080000001634,0.09027619102123484,0.052076598315699926,2.010653678217496,0.0012955939104852025,0.9933069029803143,0.3261882556395212,0.02440687636132168,16.816322055852204,-0.07986794968026525,0,4.329654970618463,0.7633568985733052,1.0,0.9013230079275941,1.4000000000000001,0.2,2.7,stable,1.618,0.01612446704122073,0.008075517592846262,0.400000023010099,0.40581989825075143,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39846675400878306,0.39871654258429334,1.4000000000000001,2.661852211098632,0.0015835202965214378
13.0,0.005369942996047961,0.9998029735946043,-0.00041928799757593187,0.05248318047734337,5,0.00013585420000001848,0.09815867611381573,0.051693687953683246,2.006998648273747,0.0011672174408112372,0.9933069273655623,0.32854581114261755,0.02407779292979099,16.299818585718842,0.07882485092580896,0,4.3430198903516635,0.7635797945555349,1.0,0.8987007941957205,1.4000000000000001,0.2,2.8000000000000003,stable,1.618,0.015818639083621182,0.007956941786521421,0.40000001840807925,0.40577683135900094,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39868545516183096,0.39861196841393004,1.4000000000000001,2.658181111874009,0.0016408319782839718
13.100000000000001,0.005253435458275645,0.9998109124110915,-0.0004105733580329789,0.052166457154308316,1,0.00013307500000001582,0.08953847754202539,0.05138798240143303,2.003507587979497,0.001024939274219591,0.9933069543913491,0.33335877140739084,0.02359426575871191,16.299818585718842,-0.08620198571790347,0,4.368300610114954,0.7637295179926779,1.0,0.8962100162551424,1.4000000000000001,0.2,2.8000000000000003,stable,1.618,0.015524208356318233,0.007780233474687771,0.40000001472646346,0.40569063389500215,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39846739386431385,0.39849869509497404,1.4000000000000001,2.6546940227572,0.0016955561012370179
13.200000000000001,0.00515819893638494,0.9998185962447046,-0.0004040807791108476,0.051783070085315706,5,0.00013362909999998785,0.09806570778985947,0.0510039009548713,2.000184750229292,0.0009198136515786731,0.9933069743599278,0.3360285884267807,0.02326382320428984,16.299818585718842,0.08527230247834083,0,4.393877371286258,0.7639178454661161,1.0,0.8938435423311082,1.4000000000000001,0.2,2.8000000000000003,stable,1.618,0.015230629296890891,0.007671636358651783,0.4000000117811708,0.4056403589160068,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39873046797289047,0.3983741584901125,1.4000000000000001,2.6513809592635518,0.001745761999330348
13.3,0.005052158235350333,0.9998259627675427,-0.00039573622815738366,0.05147370253000011,1,0.00013362500000000388,0.0886141437994418,0.050706032611656834,1.9970298328046663,0.0005519943876424706,0.9933070442266146,0.3407069330951177,0.022770401529134485,16.299818585718842,-0.09451563990417675,0,4.3986388977572854,0.7640718477182015,1.0,0.8916011093889605,1.4000000000000001,0.2,2.8000000000000003,stable,1.618,0.014948837130031664,0.007507041907674104,0.4000000094249367,0.4055480603071425,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3984741049974098,0.39823816923233735,1.4000000000000001,2.6482415531445453,0.0017927066715205668
13.4,0.0049668552197488615,0.9998329500362882,-0.00038969191260642175,0.05108944506027052,5,0.00013305830000001073,0.09796395170541186,0.05032051404777571,1.9940469231797142,0.00029526824835981476,0.993307092990909,0.3438369834745158,0.022441806375663433,16.299818585718842,0.09349807905970065,0,4.403410755299596,0.764245520175946,1.0,0.8894755002667659,1.4000000000000001,0.2,2.8000000000000003,stable,1.618,0.014668592797690172,0.007408487647319814,0.4000000075399494,0.4054914201257481,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3987833290888688,0.3980874421669201,1.4000000000000001,2.6452657003734723,0.001834653182304847
13.5,0.004870414989973513,0.9998394968302189,-0.00038175952663459207,0.05078744833994775,1,0.0001372958999999785,0.08750063404331491,0.05003046140852776,1.9912354039319884,0.00010886884572854124,0.9933071283966475,0.3486091935092998,0.021942757579196132,15.818857422946808,-0.10463317662096946,0,4.410770363493074,0.764453090844074,1.0,0.8874650102581784,1.4000000000000001,0.2,2.9000000000000004,stable,1.618,0.014400426819257503,0.007255727682182782,0.40000000603195957,0.40539397785070796,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3984843564093929,0.39792130343081566,1.4000000000000001,2.64245101436145,0.0018727731083494378
13.600000000000001,0.004794160496809763,0.9998455429903412,-0.00037620049401708287,0.05040214434690578,5,0.00013778749999997507,0.09811185582215025,0.04964335356112397,1.9885992118942795,1.6252594984990736e-05,0.9933071459886238,0.3522239728606141,0.02161901267650492,15.818857422946808,0.10611221778835334,0,4.41815461372594,0.764800586209087,1.0,0.885562579496498,1.4000000000000001,0.2,2.9000000000000004,stable,1.618,0.014134360876308923,0.0071671838494608234,0.4000000048255677,0.4053321312819046,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3988416026890082,0.3977354488825422,1.4000000000000001,2.6397876112950978,0.0019055512871680568
13.700000000000001,0.004706272247912477,0.9998510297577367,-0.00036871564846649294,0.05010753967347018,1,0.0001351415999999883,0.08619828254232323,0.04936109951106104,1.986137417599186,1.2817334320138423e-05,0.9933071466411328,0.3572074076849579,0.021118427839315557,15.818857422946808,-0.1191357327982702,0,4.438406647082609,0.765430883358529,1.0,0.8837655876374457,1.5,0.2,2.9000000000000004,stable,1.618,0.013880575135520795,0.00702578752590417,0.4000000038604542,0.4052306762596598,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3984960263174561,0.39752837487044673,1.5,2.8256483814561686,0.0019340715081313227
13.8,0.004638048471795139,0.9998559001091958,-0.0003636733256441331,0.049721117143995915,5,0.00013885839999998594,0.09858118604793129,0.04897235888346803,1.9838538219714468,1.1168460898026769e-05,0.9933071469543273,0.36125860719453917,0.02080230538203886,15.818857422946808,0.12382903505608056,0,4.45884519882962,0.7683391739679727,1.0,0.8820672777552262,1.5,0.2,2.9000000000000004,stable,1.618,0.013629290043660014,0.0069471319788996415,0.4000000030883634,0.4051650451791013,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39890286760966986,0.3972942665306595,1.5,2.823100916632839,0.001957028067353789
13.9,0.004557569506069142,0.999860099088202,-0.0003566648301726281,0.0494339206028361,1,0.00013339170000001844,0.08471094892271475,0.048697880905589346,1.981747185742499,8.601796085916133e-06,0.9933071474418513,0.3665023301400499,0.020304025697537243,15.818857422946808,-0.1387023712521654,0,4.472883690132779,0.7955112320915777,1.0,0.8804645427834186,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.013390406993479972,0.006816489411010029,0.4000000024706908,0.4050608335143676,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39850698792136535,0.3970301950133195,1.5,2.820696814175128,0.001975460069651012
14.0,0.004496293907486001,0.9998635741293251,-0.0003521647227112175,0.049046404372067934,5,0.00013484579999998303,0.09894705036958837,0.04830756323189515,1.9798211875796916,7.186501549309189e-06,0.9933071477106787,0.3709027858863307,0.019998046515923996,15.3626500230399,0.14236101446873622,0,4.487010859864962,0.7957680772043478,1.0,0.878951006473982,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.0131542742808334,0.0067475222020537285,0.40000000197655267,0.40499302345337834,spiral_log,0.1,0.4,tanh,4.62423939696667,0.398964709220395,0.3967279910662315,1.5,2.818426509710973,0.0019882218077227534
14.100000000000001,0.004422063862648157,0.999866275374116,-0.0003456549797070459,0.048766616931533356,1,0.0001345291999999887,0.08304639996717882,0.04804082471801207,1.9780742804279714,5.552081019310319e-06,0.9933071480211279,0.3764167546201506,0.019505603370669804,15.3626500230399,-0.15900650402409552,0,4.489786689667072,0.7960551942230734,1.0,0.877523402500819,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.01293059594504235,0.00662693653549444,0.40000000158124216,0.4048873734958599,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39851518638159344,0.3963822336468428,1.5,2.8162851037512286,0.0019963855016814397
14.200000000000001,0.004366648450446443,0.9998681559765937,-0.00034171640164972665,0.04837811774994645,5,0.00013388750000000726,0.09919642165214808,0.04764907231835708,1.9765100323895708,4.5261433429461075e-06,0.9933071482159992,0.3810628024556747,0.01921202284856044,15.3626500230399,0.16150021684969262,0,4.492565956055818,0.796332311987878,1.0,0.8761757714763642,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.012709774681981121,0.006567395818048899,0.40000000126499374,0.40481907504322107,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3990248325648844,0.3959808811335857,1.5,2.8142636572145463,0.0019988838587422695
14.3,0.004297550750685649,0.9998691723964731,-0.00033572157935259626,0.048105717213365054,1,0.00013369160000000768,0.08121637756576515,0.04739001555164416,1.9751265909564004,3.423762380398974e-06,0.9933071484253904,0.38683657486067724,0.01872859350317309,15.3626500230399,-0.1798004408638293,0,4.49473880760686,0.7966279277523686,1.0,0.8749049204443559,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.01250140185714332,0.00645613196147083,0.400000001011995,0.4047132962790112,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3985187514230456,0.3955140164734397,1.5,2.8123573806665334,0.001996922766305243
14.4,0.004246950045153243,0.9998692846783208,-0.000332357463050836,0.047716418330330204,5,0.0001324416000000106,0.09932122154864571,0.04699704268159529,1.973927422719396,2.564959975987253e-06,0.9933071485885151,0.3916217446404523,0.018449394395386388,15.3626500230399,0.18104843982880564,0,4.496913761995562,0.7970429938134681,1.0,0.8737053215495879,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.01229586382279497,0.0064057124151616854,0.400000000809596,0.4046461788826014,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39908118700044437,0.3949628390114235,1.5,2.810557982324382,0.0019894075986040473
14.5,0.004181956755924567,0.9998684567148837,-0.00032688768044588794,0.04745135361881213,1,0.00013324580000002585,0.07964737361880629,0.04674558383184278,1.9729103727553734,2.3270772944079507e-06,0.9933071486336995,0.39763480498409903,0.018012128404216496,14.935252635022247,-0.19673847929839422,0,4.497690825160451,0.7974232553526641,1.0,0.8725740060789829,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.012102721709288628,0.006303040081360865,0.4000000006476769,0.4045415012879495,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3985161147317565,0.3943089547461194,1.5,2.8088610091184743,0.001977788106721507
14.600000000000001,0.0041352033656244964,0.9998666564929116,-0.0003241044802476158,0.047061496142091,5,0.00013203330000002289,0.09931853464680974,0.04635166123430807,1.9720788120830304,2.118927526055766e-06,0.9933071486732364,0.40245647217649566,0.017841152338059014,14.935252635022247,0.19671161028003453,0,4.49846815692356,0.7981694321617159,1.0,0.8715058834893741,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.011912281423523956,0.0062614121722730206,0.40000000051814155,0.40447711280659915,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3991320825764067,0.3935209450704147,1.5,2.807258825234061,0.001960823439367558
14.700000000000001,0.004073403934954906,0.9998638563198673,-0.00031916400442943374,0.04680368409792371,1,0.00013196249999998245,0.07802424035862623,0.04610768756925791,1.97143028733311,1.9090679035183424e-06,0.9933071487130983,0.4086815945443346,0.01747236210939179,14.935252635022247,-0.2129429428818351,0,4.5167027465068275,0.7997522615775613,1.0,0.870498294244833,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.011734149770645335,0.0061666415913143365,0.4000000004145133,0.4043746255100201,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39850611387989104,0.39256347575400224,1.5,2.8057474413672496,0.0019403136701622986
14.8,0.004029632074369252,0.9998600330300162,-0.0003169616989666476,0.04641355221985944,5,0.0001344791999999817,0.09918940439893446,0.04571312722192102,1.9709680764840534,1.717934627704523e-06,0.9933071487494028,0.41344199452196134,0.017311779264947615,14.935252635022247,0.2116516404030823,0,4.535085765966472,0.8024142063232498,1.0,0.8695465878939752,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.011558497403055465,0.006133470043049002,0.40000000033161065,0.40431430963176124,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3991762810207289,0.39137966044784067,1.5,2.804319881840963,0.0019147528033655098
14.9,0.00397024795062224,0.9998551681684782,-0.00031254915736049634,0.04616287677964593,1,0.00013257090000000636,0.076273585333612,0.04547649642012118,1.9706894327135978,1.7054877378074133e-06,0.9933071487517672,0.41984614257788133,0.016952252737274326,14.935252635022247,-0.2291581906532246,0,4.5466222121256825,0.807898906755399,1.0,0.8686484490346204,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.011395043115715245,0.006045979457406767,0.40000000026528854,0.404214915985321,spiral_log,0.1,0.4,tanh,4.62423939696667,0.3984880656822053,0.3898976945105202,1.5,2.8029726735519307,0.001886381584439396
15.0,0.003928706330138646,0.9998492481519501,-0.00031092134768315394,0.045772783844192734,5,0.0001477458000000098,0.09895997340604062,0.04508163736132166,1.9705975399482767,1.700991797725294e-06,0.9933071487526212,0.4244810614235534,0.016837987779245278,14.534754267548706,0.2268638807242862,0,4.558217501277674,0.8139093949270128,1.0,0.8677996680179425,1.5,0.30000000000000004,2.9000000000000004,stable,1.618,0.011233778280352139,0.006020939513775439,0.40000000021223087,0.4041597558268636,spiral_log,0.1,0.4,tanh,4.62423939696667,0.39921304624672505,0.38800430281509357,1.5,2.8016995020269135,0.0018533233919237103
