t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau
4.6,-0.0125719012979,0.999997710293,-0.000420770258302,0.0978468927664,7,0.0001111125,0.884514832875,0.0953169495128,2.4482708567,0.175276985498,0.993273773799,0.623056917583,0.0215998528077,30.1854258159,-26.1880936361,0,4.62473527239,0.758891131703,1,0.875189356157,0.3,0.2,0.8,chronique,0.017999360569,0.0124222056875,0.647397514331,0.647662472844,tanh,0.1,,,,0.258239146806,0.261126591943,0.3,0.562556806847
4.7,-0.0128322465912,0.999997957021,-0.000153607670653,0.094979840267,7,0.0001063375,1.72357578732,0.093217303883,2.44765735216,0.138061516852,0.993280873958,0.628643829546,0.0192788351901,30.1854258159,8.39060954444,0,4.5768013224,0.759716320983,1,0.876172530788,0.3,0.2,0.8,chronique,0.0171932009671,0.0122949431551,0.750411545919,0.75482635391,tanh,0.1,,,,0.231602110064,0.263086153077,0.3,0.562851759236
4.8,-0.0258142364965,0.999998077073,-0.000165332887945,0.0952902220654,7,0.0001031125,2.14801821299,0.093275813853,2.51326641465,0.321923675376,0.993245723174,0.653807004473,0.0287041410613,30.1854258159,4.24442425667,0,4.5298508204,0.761329614134,1,0.877054960333,0.3,0.2,0.8,transitoire,0.0164574763228,0.00865679056693,0.917829746744,0.918693309963,tanh,0.1,,,,0.256477146219,0.268458554755,0.3,0.5631164881
4.9,-0.0474121986632,0.999998051604,-8.46166051129e-06,0.0917529226628,7,0.0001033083,1.23090606131,0.0902196381753,2.61941688142,0.301756735954,0.993249587592,0.698862793041,0.0401979527935,30.1854258159,-9.17112151675,0,4.48793483997,0.761713586925,1,0.869500911485,0.3,0.2,0.8,chronique,0.0155042719359,0.00528457629222,0.981566334722,0.966437407121,tanh,0.1,,,,0.277895148253,0.265133464654,0.3,0.560850273446
5,-0.0422733845286,0.999997861632,0.000175833186703,0.087435908518,7,0.0001222125,1.1062559476,0.0860128206259,2.65995926215,0.22243622148,0.99326476581,0.704673471057,0.0384706123599,27.9699253503,-1.2465011371,0,4.44678746805,0.762814519361,1,0.870180736399,0.3,0.2,0.8,chronique,0.0143766108456,0.00620588041993,0.925253067777,0.923436573424,tanh,0.1,1,tanh,4.15714285714,0.274658661632,0.27330671022,0.3,0.56105422092
5.1,-0.0321189544117,0.999997488184,0.000199588411554,0.0893119675609,7,0.0001218959,0.854109987321,0.0876256066325,2.62429963318,0.214822760537,0.993266220884,0.69856919016,0.0298608174947,27.9699253503,-2.5214596028,0,4.40494494442,0.764313301575,1,0.872349404729,0.3,0.2,0.8,chronique,0.0138913915801,0.00575043545224,0.880202454222,0.884250899054,tanh,0.1,1,tanh,4.15714285714,0.263548451614,0.308586394379,0.3,0.561704821419
5.2,-0.0208424870169,0.999996912428,0.000172342991671,0.0908266554663,7,0.00012175,0.957367094506,0.0890222828477,2.59543037694,0.156867101257,0.993277287063,0.702726764229,0.0216837246799,27.9699253503,1.03257107185,0,4.36388252377,0.765475147678,1,0.875081146922,0.3,0.2,0.9,chronique,0.0134047078752,0.00593619684407,0.824161963378,0.830107883839,tanh,0.1,0.9,tanh,4.16428571429,0.274291030534,0.294750130836,0.3,0.562524344077
5.3,-0.0100713276345,0.999996115828,0.000143373302032,0.0920670518428,7,0.0001266875,0.876068554042,0.0900344083104,2.55937191294,0.13825842092,0.993280836412,0.703150014711,0.0142845498063,27.9699253503,-0.812985404647,0,4.40494494442,0.765704941707,1,0.874679377085,0.3,0.2,0.9,chronique,0.0129874274473,0.00672549190711,0.779329570702,0.785225978626,tanh,0.1,0.8,tanh,4.25714285714,0.28848466127,0.246904474371,0.3,0.562403813126
5.4,-0.00242834192759,0.999995080286,9.04936852522e-05,0.0929345665784,7,0.0001266959,1.03644361376,0.0906846496607,2.53011037916,0.127422190291,0.993282902415,0.703758391534,0.00828160313327,27.9699253503,1.60375059717,0,4.44678746805,0.764923379706,1,0.871492050776,0.3,0.2,0.9,stable,0.0127421343145,0.00766044008533,0.723463656562,0.728488414151,tanh,0.1,0.8,tanh,4.26428571429,0.295413239427,0.216938442462,0.3,0.561447615233
5.5,0.00305647576868,0.999993788293,4.06305735083e-05,0.0930036157743,7,0.0001259584,0.906392451472,0.0906004199358,2.49366270376,0.117028117521,0.993284883526,0.703914091472,0.00686941082132,26.1198084447,-1.30051162286,0,4.48793483997,0.763878327454,1,0.86688297811,0.3,0.2,0.9,stable,0.012650944409,0.00930011650793,0.678770925249,0.682712136392,tanh,0.1,0.7,tanh,4.27142857143,0.285762424019,0.20719731333,0.3,0.560064893433
5.6,0.00538200790539,0.999992223078,-3.34797322335e-05,0.0922060208223,7,0.0001258333,1.12698805772,0.0898300437292,2.46401633338,0.107076202609,0.993286779817,0.705158948731,0.0131022512547,26.1198084447,2.20595606243,0,4.5298508204,0.762917976091,1,0.863035130593,0.3,0.2,0.8,stable,0.012838703725,0.0108021076626,0.623016740199,0.625337808988,tanh,0.1,0.7,tanh,4.27142857143,0.25785324328,0.208017512507,0.3,0.558910539178
5.7,0.00546214601517,0.999990368757,-9.9913949047e-05,0.0908688839305,7,0.0001237333,1.07842978599,0.0886208704444,2.42720631348,0.106611168514,0.993286868414,0.713279535807,0.020289584663,26.1198084447,-0.485582717238,0,4.5768013224,0.761997913941,1,0.862624405045,0.3,0.2,0.8,stable,0.0132096013552,0.012570167257,0.57841339216,0.579624036214,tanh,0.1,0.7,tanh,4.27142857143,0.223020702934,0.216491299196,0.3,0.558787321514
5.8,0.00471344535022,0.999988210479,-0.000185335375132,0.0892352278378,7,0.0001230709,0.972320996019,0.0871116468455,2.39720457234,0.106147146443,0.993286956818,0.723620584506,0.0250786945273,26.1198084447,-1.06108789973,0,4.62473527239,0.761097136644,1,0.865777249854,0.3,0.2,0.8,stable,0.0138226397761,0.0138041629729,0.542730713728,0.543048527448,tanh,0.1,0.7,tanh,4.27142857143,0.198306375886,0.229442083743,0.3,0.559733174956
5.9,0.00400651617848,0.99998573457,-0.000254528821206,0.0871454161096,7,0.0001225584,0.868393915479,0.0853643635301,2.37263539469,0.105684136398,0.993287045027,0.70683487344,0.0284892898038,26.1198084447,-1.0392708054,0,4.8893190844,0.760207377015,1,0.869872241118,0.3,0.2,0.7,stable,0.0145843480891,0.014616285037,0.514184570982,0.514246154015,tanh,0.1,0.7,tanh,4.27142857143,0.218030904593,0.233687112623,0.3,0.560961672335
6,0.00367498851927,0.999982928669,-0.00030748239648,0.0862624876224,9,0.000125575,0.660952577782,0.0844527785108,2.35234968226,0.105222138378,0.993287133042,0.706701975488,0.0303759994348,24.5286673891,-2.07441337697,0,5.1860139798,0.759333990598,1,0.87507753779,0.3,0.2,0.6,stable,0.0154168803726,0.0151775631984,0.491347656786,0.491439995583,tanh,0.1,0.5,tanh,4.27857142857,0.23678910466,0.254190172377,0.3,0.562523261337
6.1,0.00355562187441,0.999979781867,-0.000350369375842,0.0847614841378,7,0.0001194583,0.637212472398,0.0832046822061,2.33546694724,0.102189008928,0.993287710855,0.704215747906,0.0317359870568,24.5286673891,-0.237401053846,0,5.31348255142,0.758481489476,1,0.880912752022,0.3,0.2,0.6,stable,0.0162973733414,0.0155400133078,0.473078125429,0.473312357339,tanh,0.1,0.5,tanh,4.28095238095,0.262288768199,0.326030599603,0.3,0.564273825607
6.2,0.00370277761435,0.999976284833,-0.00038095080411,0.0845418692609,7,0.0001201125,0.511701550538,0.0828382613273,2.32123766837,0.099200237587,0.993288280169,0.704805117805,0.032192984363,24.5286673891,-1.2551092186,0,5.44737519773,0.757658536739,1,0.88760389478,0.3,0.2,0.5,stable,0.0171527267984,0.0159599528963,0.458462500343,0.458878517463,tanh,0.1,0.5,tanh,4.28214285714,0.278407394474,0.326971931312,0.3,0.566281168434
