t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau
4.1,-0.0152352387353,0.99999521047,0.000216115851918,0.108590833994,9,0.0001042292,7.68158382495,0.107850873803,2.28049482906,0.13276167392,0.993281884484,0.603572818927,0.0475144524278,36.5966971361,-568.518890053,0,7.17356196294,0.760943196027,1,0.841542987816,0.3,0.2,0.9,transitoire,0.0242718269592,0.0258942137232,0.248459143136,0.24981349251,tanh,0.1,,,,0.218440981945,0.313455768941,0.3,0.552462896345
4.2,-0.0074180698109,0.999995821554,-0.000817569189566,0.100519572231,8,0.0001062708,3.88342509081,0.0989572628527,2.36844970647,0.111192601631,0.993285995521,0.602675561356,0.0255236009873,36.5966971361,-37.9815873414,0,7.51359921283,0.760556788071,1,0.841531973301,0.3,0.2,0.9,transitoire,0.0239161813611,0.0249420591084,0.335502349263,0.334415902183,tanh,0.1,,,,0.216908373377,0.271334078438,0.3,0.55245959199
4.3,-0.00595366992907,0.999996393743,-0.000539085374807,0.108878635386,8,0.0001063583,2.31681306351,0.108025858954,2.43367274209,0.103665871268,0.993287429518,0.599839227086,0.0194438568106,36.5966971361,-15.6661202731,0,7.74836813305,0.7599569957,1,0.841531973301,0.3,0.2,0.8,transitoire,0.0235199279537,0.0217223130336,0.30055195058,0.300117336135,tanh,0.1,,,,0.227414979072,0.272744382828,0.3,0.55245959199
4.4,-0.0115182124558,0.999996910727,-0.000458611126794,0.110130251764,8,0.0001067375,4.65462295818,0.109213244884,2.41004875875,0.122492897399,0.993283842011,0.60785305645,0.0219553186764,36.5966971361,23.3780989467,0,7.51359921283,0.760226063626,1,0.841531973301,0.3,0.2,0.8,transitoire,0.022905720201,0.0221876155709,0.527353824437,0.528154666229,tanh,0.1,,,,0.218264662915,0.256334419342,0.3,0.55245959199
4.5,-0.0212962986294,0.999997355467,-0.000530197571064,0.108927021773,9,0.0001071084,1.43301854984,0.108008347553,2.5761079154,0.115084550646,0.993285253906,0.614678343554,0.0276216121466,33.5610496024,-32.2160440834,0,7.17356196294,0.761580457837,1,0.841531973301,0.3,0.2,0.8,chronique,0.0223901574266,0.0156669726047,0.56559603159,0.565830862922,tanh,0.1,,,,0.216962282689,0.252390668522,0.3,0.55245959199
4.6,-0.0273425412082,0.999997710293,-3.07289290842e-05,0.106221778013,7,0.0001063959,2.33978712271,0.105558173686,2.60561204144,0.102474082067,0.99328765655,0.617476483428,0.0276627436573,33.5610496024,9.06768572875,0,6.86296975594,0.763295436303,1,0.915104254596,0.3,0.2,0.8,transitoire,0.0214044994923,0.0153087300373,0.691066910714,0.695006436319,tanh,0.1,,,,0.189157174422,0.250298738262,0.3,0.574531276379
4.7,-0.0481270537248,0.999997957021,6.5141196165e-05,0.105381195584,8,0.00010295,2.28871952037,0.104687404686,2.69785599756,0.118842985251,0.993284537654,0.623191731654,0.0340822341847,33.5610496024,-0.510676023436,0,6.40826677978,0.765105364489,1,0.972059283535,0.3,0.2,0.8,transitoire,0.020488747946,0.0140391538992,0.840101094531,0.844430483008,tanh,0.1,,,,0.203111909697,0.251635600067,0.3,0.591617785061
4.8,-0.0423144444716,0.999998077073,0.000210171862346,0.102211657482,8,0.0001035417,1.5381408961,0.101529044247,2.80708508363,0.0807556642908,0.993291792511,0.608150777558,0.0328568611036,33.5610496024,-7.50578624273,0,6.01007215103,0.766940437688,1,0.99984306407,0.3,0.2,0.8,chronique,0.0195630054634,0.0153459642918,0.92149311251,0.921646273975,tanh,0.1,,,,0.201918109969,0.25953507294,0.3,0.599952919221
4.9,-0.0353125258793,0.999998051604,0.000211559272538,0.102818449924,9,0.0001018416,1.01228144513,0.102129909623,2.86668265886,0.0783435930641,0.993292251699,0.601769017318,0.0295639215805,33.5610496024,-5.25859450966,0,5.93326807668,0.768621073769,1,0.997653509265,0.3,0.2,0.8,chronique,0.0188343820604,0.0164236326851,1,0.978980467859,tanh,0.1,,,,0.232157774498,0.273110601895,0.3,0.59929605278
5,-0.0239517158991,0.999997861632,0.000183225972401,0.103377500752,9,0.0001204375,0.66719234715,0.102636420102,2.92388036194,0.123235588779,0.993283700452,0.605101157937,0.0248113127715,31.0379839509,-3.4508909798,0,5.85840222667,0.769753806632,1,0.997107088779,0.3,0.2,0.8,chronique,0.0182648344691,0.018202249981,0.96,0.951530813266,tanh,0.1,1,tanh,4.2,0.225207563113,0.274182999742,0.3,0.599132126634
5.1,-0.0243168989039,0.999997488184,0.000130997970115,0.104786772079,8,0.00012245,0.803635251308,0.10390832181,2.8945251369,0.125869903402,0.993283198318,0.630746859801,0.0225224825898,31.0379839509,1.36442904158,0,5.32643820402,0.770861694697,1,0.99589342714,0.3,0.2,0.8,chronique,0.0193416807331,0.0166570703559,0.908,0.908435650458,tanh,0.1,1,tanh,4.22857142857,0.226006385504,0.317242862062,0.3,0.598768028142
5.2,-0.022030745949,0.999996912428,0.000221705422605,0.104363233469,5,0.0001217,0.680874989958,0.103527427132,2.8563376433,0.0807556642908,0.993291792511,0.653393779083,0.019014816977,31.0379839509,-1.2276026135,0,4.8830405359,0.77178864007,1,0.995088893428,0.3,0.2,0.9,chronique,0.020033167924,0.015091970677,0.8664,0.86891606595,tanh,0.1,0.9,tanh,4.25714285714,0.222601779146,0.305918491994,0.3,0.598526668028
5.3,-0.0174249320785,0.999996115828,0.000254560373779,0.104138798334,9,0.0001182042,0.831262955567,0.10329341537,2.82540594113,0.0884424131269,0.99329032897,0.669201026903,0.0170395072095,31.0379839509,1.5038796561,0,4.87365776936,0.772359547586,1,0.995105035334,0.3,0.2,0.9,chronique,0.0204342432825,0.0141194391328,0.81312,0.817117907,tanh,0.1,0.9,tanh,4.26428571429,0.26213960152,0.261455934537,0.3,0.5985315106
5.4,-0.0126028454673,0.999995080286,0.000284062474212,0.10364589133,9,0.0001239625,0.810645727037,0.102779908456,2.78567307278,0.0759680928564,0.993292703895,0.679273667115,0.0147342831198,31.0379839509,-0.206172285307,0,4.8830405359,0.772504002026,1,0.994563987767,0.3,0.2,0.9,stable,0.0206111100119,0.0135576347873,0.770496,0.775253054099,tanh,0.1,0.8,tanh,4.27142857143,0.252238242037,0.224171646503,0.3,0.59836919633
5.5,-0.0065925988414,0.999993788293,0.000312952327669,0.103481285809,7,0.000130425,0.946777056381,0.10258068827,2.75340156543,0.0797646181921,0.993291981181,0.680891309613,0.0138825041584,28.9067860623,1.36131329344,0,5.1700166262,0.772024989089,1,0.991856534215,0.3,0.2,0.9,stable,0.0206857847199,0.0125053652123,0.7163968,0.721336322167,tanh,0.1,0.8,tanh,4.29285714286,0.233981243416,0.212464385903,0.3,0.597556960265
5.6,-3.85415382876e-05,0.999992223078,0.000296859076301,0.103071120229,8,0.000125125,0.882051865969,0.102144040153,2.71252165266,0.0782883950715,0.993292262207,0.680877492232,0.0130224215496,28.9067860623,-0.647251904116,0,5.49283001921,0.770731262629,1,0.968076455868,0.3,0.2,0.8,stable,0.0205638446917,0.0122421625295,0.67311744,0.678520800953,tanh,0.1,0.7,tanh,4.31428571429,0.227897564089,0.217292958533,0.3,0.59042293676
5.7,0.00661540434416,0.999990368757,0.000275440472672,0.102156335406,1,0.0001217709,1.10783982314,0.101207890576,2.67923550661,0.0744422996279,0.993292994326,0.68507052136,0.0143152361933,28.9067860623,2.25787957175,0,5.66972940351,0.769496299713,1,0.926747734919,0.3,0.2,0.8,stable,0.0204240093829,0.012270141849,0.618493952,0.623611014939,tanh,0.1,0.7,tanh,4.31428571429,0.230092393259,0.233452298008,0.3,0.578024320476
5.8,0.0119129698747,0.999988210479,0.000235124759123,0.101551122286,7,0.0001227916,1.02275812399,0.100611047778,2.63747072339,0.0706930727022,0.993293707929,0.694590603766,0.0181503249834,28.9067860623,-0.850816991562,0,5.81091773406,0.768253087573,1,0.888896041761,0.3,0.2,0.8,stable,0.0202644903387,0.0125245302595,0.5747951616,0.579497577718,tanh,0.1,0.6,tanh,4.32857142857,0.215195748347,0.237531511015,0.3,0.566668812528
5.9,0.0155276192521,0.99998573457,0.000152844329334,0.0997081496673,7,0.0001224708,0.966545215203,0.0988398169574,2.60339168708,0.0670407142945,0.993294403022,0.699268678648,0.0251472113591,28.9067860623,-0.562129087843,0,5.64739837893,0.767011023803,1,0.925067003594,0.3,0.2,0.7,stable,0.0201745940483,0.0132525445341,0.53983612928,0.544060542181,tanh,0.1,0.6,tanh,4.32857142857,0.216607399785,0.240476234619,0.3,0.577520101078
6,0.0167727066964,0.999982928669,6.95274823799e-05,0.0980932268623,8,0.000120775,0.834013822283,0.0972991461596,2.57542139819,0.0634852244047,0.993295079612,0.691985027521,0.0310744319543,27.0908980634,-1.3253139292,0,5.49283001921,0.765839675857,1,0.931213272681,0.3,0.2,0.6,stable,0.0202164843681,0.0139668747339,0.511868903424,0.515409284407,tanh,0.1,0.6,tanh,4.32857142857,0.204221125252,0.268055485307,0.3,0.579363981804
6.1,0.0169191766141,0.999979781867,-9.00405795467e-06,0.0956650040309,7,0.000124725,0.801603507724,0.0949773217634,2.55230026222,0.0614038529506,0.993295475653,0.670950008354,0.0359942432075,27.0908980634,-0.32410314559,0,5.1700166262,0.76476771897,1,0.94882488552,0.3,0.2,0.6,stable,0.0203906084886,0.0146861258387,0.489495122739,0.492571733876,tanh,0.1,0.6,tanh,4.32857142857,0.203775851303,0.329448611907,0.3,0.584647465656
6.2,0.0161672649011,0.999976284833,-7.29861707276e-05,0.0940039962428,9,0.0001201958,0.653124275505,0.0933524119573,2.53302210583,0.0593571715436,0.993295865071,0.664155272121,0.0391766855145,27.0908980634,-1.4847923222,0,4.8830405359,0.763803527598,1,0.962943333042,0.3,0.2,0.5,stable,0.0206669325514,0.0151922599787,0.471596098191,0.474371506259,tanh,0.1,0.6,tanh,4.32857142857,0.22350195795,0.344690314582,0.3,0.588882999913
