t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau
11.1,0.0083049826557,0.999679014258,-0.000582285907346,0.0595678274348,0,0.0001299792,0.102123510273,0.0586824888604,2.10154143668,0.00421464878162,0.993306348479,0.0697228155619,0.0299572986007,18.5922523596,-0.0200433164419,0,4.15467803869,0.757962735896,1,0.967526368062,1.3,0.2,2.1,stable,0.0221228602187,0.0115764343816,0.400001277317,0.406342922414,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.401485479609,0.399718856116,1.3,2.55778427848
11.2,0.00813591929836,0.999681647274,-0.000574336975166,0.0591645074264,5,0.00013175,0.103137894507,0.0582830079923,2.09542026037,0.00394577110231,0.993306399557,0.0777640815394,0.0297974666022,18.5922523596,0.0101438423358,0,4.15565753274,0.757894730905,1,0.96344600451,1.3,0.2,2.1,stable,0.0217836412798,0.0113852070012,0.400001021854,0.406352676474,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.401120271381,0.399692407814,1.3,2.55247980586
11.3,0.00795410141463,0.999684897995,-0.000565250692224,0.0587769207999,1,0.0001262542,0.100798896302,0.0579013832905,2.08940290999,0.00372426690045,0.993306441635,0.0959264333681,0.0295811453922,18.5922523596,-0.0233899820453,0,4.1581788538,0.757999709545,1,0.959309296342,1.3,0.2,2.2,stable,0.0214474036446,0.0111353248714,0.400000817483,0.406331639503,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.400763725755,0.399663454985,1.3,2.54710208524
11.4,0.00778379863568,0.999688747546,-0.000557145369244,0.0583786497414,5,0.0001262959,0.102201467262,0.0575067690778,2.0834953252,0.00350916088666,0.993306482497,0.117692548551,0.0293892637109,18.5922523596,0.0140257095999,0,4.1607032362,0.758110511472,1,0.955148277218,1.3,0.2,2.2,stable,0.0211043588443,0.0109497492446,0.400000653986,0.406339383054,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399568048279,0.399630265355,1.3,2.54169276038
11.5,0.00760065566683,0.999693173299,-0.000547772808003,0.0579998166497,1,0.0001276875,0.0993657143796,0.0571344283027,2.07770062348,0.00330045306094,0.993306522144,0.145272420545,0.0291308408639,17.9580870674,-0.0283575288274,0,4.18579413689,0.758417545848,1,0.950981427476,1.3,0.2,2.3,stable,0.0207655923877,0.0107010279168,0.400000523189,0.406312223259,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398724216794,0.399594802736,1.3,2.53627585572
11.6,0.00743218902353,0.999698148921,-0.000539585651949,0.0576058956951,5,0.0001350125,0.101261199085,0.0567439034439,2.07202458833,0.0030981434233,0.993306560575,0.169799414285,0.0289097823504,17.9580870674,0.0189548470548,0,4.21118949228,0.758723316204,1,0.94683878048,1.3,0.2,2.3,stable,0.0204204594658,0.0105218885123,0.400000418551,0.406316600367,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.397717421368,0.399555475535,1.3,2.53089041462
11.7,0.00725097354178,0.99970364444,-0.000530017255597,0.0572355263518,1,0.0001437083,0.0978359588168,0.0563805873556,2.06646987099,0.00288402622511,0.993306601249,0.198643089201,0.0286113893879,17.9580870674,-0.0342524026834,0,4.21595007284,0.758782395854,1,0.94273202781,1.3,0.2,2.3,stable,0.0200808550805,0.0102767418663,0.400000334841,0.406282727901,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.397273499231,0.399514387563,1.3,2.52555163615
11.8,0.00708704782951,0.999709626343,-0.000521820892317,0.0568452312222,5,0.0001354458,0.100328769452,0.0559933478068,2.06104208184,0.00267757528684,0.993306640466,0.219012252064,0.0283643209845,17.9580870674,0.0249281063521,0,4.22072142887,0.758555266007,1,0.938689995975,1.4,0.2,2.4,stable,0.0197355464064,0.0101047309784,0.400000267873,0.406282506214,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.396774484683,0.399469096303,1.4,2.71416599437
11.9,0.00691062399906,0.999716057686,-0.000512145351637,0.0564830499626,1,0.0001279208,0.0962337209379,0.055638799887,2.05574343144,0.0024787906085,0.993306678227,0.243059159412,0.0280285805746,17.9580870674,-0.0409504851408,0,4.22792600354,0.759365841301,1,0.934716693655,1.4,0.2,2.4,stable,0.0193969372381,0.00986532877275,0.400000214298,0.406241439272,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.39696381321,0.399422178678,1.4,2.70860337112
12,0.00675350590001,0.99972289823,-0.000504009882794,0.0560956499706,5,0.000127875,0.0996127592557,0.0552540403214,2.05057934318,0.00228767219009,0.993306714531,0.256861905279,0.0277588879874,17.3693423215,0.0337903831776,0,4.23515521601,0.759568380649,1,0.930836782002,1.4,0.2,2.5,stable,0.0190534537097,0.009701065334,0.400000171439,0.406235536648,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.397251199207,0.399370617668,1.4,2.7031714948
12.1,0.00658425962,0.9997301046,-0.000494312520934,0.0557414102783,1,0.0001323417,0.094634124309,0.0549080232813,2.04555161257,0.00210850143948,0.993306748566,0.274513743573,0.027388876289,17.3693423215,-0.0497863494667,0,4.25491059949,0.759529445912,1,0.927061099301,1.4,0.2,2.5,stable,0.0187177407098,0.00946929562917,0.400000137151,0.406186914585,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398378597595,0.39931740392,1.4,2.69788553902
12.2,0.00643573786329,0.999737630457,-0.000486304970458,0.0553561867175,5,0.0001334208,0.0990678231862,0.0545249606057,2.04066546609,0.00193663601903,0.993306781212,0.282855692045,0.0271000931059,17.3693423215,0.0443369887719,0,4.27485114935,0.75943228467,1,0.923393331515,1.4,0.2,2.5,stable,0.0183780986716,0.00931333451542,0.400000109721,0.40617442723,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398666001536,0.399259681163,1.4,2.69275066412
12.3,0.00627551905015,0.999745426701,-0.000476666489682,0.0550096817399,1,0.0001329042,0.0929386930676,0.05418726787,2.03592230826,0.00177207592875,0.993306812471,0.295208056715,0.026699289828,17.3693423215,-0.0612913011859,0,4.28039902628,0.759398654941,1,0.919849816291,1.4,0.2,2.6,stable,0.018047186329,0.00909077228622,0.400000087777,0.406118028827,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398516631616,0.399197708949,1.4,2.68778974281
12.4,0.00613688995311,0.999753441679,-0.000468850432926,0.0546259471024,5,0.0001300625,0.0985880882737,0.0538051638743,2.03132716327,0.00161482116864,0.993306842342,0.300090745728,0.0263950306364,17.3693423215,0.0564939520612,0,4.28596132192,0.759285288013,1,0.916428309732,1.4,0.2,2.6,stable,0.0177133546521,0.0089436047542,0.400000070221,0.406098265133,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398580350667,0.399131083781,1.4,2.68299963363
12.5,0.0059869883393,0.999761621425,-0.00045934600193,0.054287015675,1,0.0001330208,0.091290624985,0.0534756262749,2.02688106599,0.00157090776716,0.993306850684,0.308826075848,0.0259672563568,16.8163220559,-0.0729746328868,0,4.29502512159,0.759186392783,1,0.913141039453,1.4,0.2,2.6,stable,0.0173890944361,0.00873149060498,0.400000056177,0.406034029826,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398447618765,0.399060047975,1.4,2.67839745523
12.6,0.00585906440457,0.999769909907,-0.000451781292162,0.0539041329281,5,0.0001364584,0.0983956974404,0.053093808626,2.02258883775,0.00152759971487,0.99330685891,0.31191022829,0.0256511548961,16.8163220559,0.0710507245541,0,4.30412733811,0.759104084179,1,0.909983117023,1.4,0.2,2.7,stable,0.0170629401724,0.00859353869091,0.400000044942,0.40600654761,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.3985769628,0.398983379386,1.4,2.67397636383
12.7,0.00572021825585,0.999778249296,-0.000442479920061,0.0535726610737,1,0.0001271416,0.0908319174846,0.0527722965103,2.01845116155,0.00148489701178,0.993306867022,0.318447924431,0.0252004965794,16.8163220559,-0.0756377995585,0,4.31024100032,0.759366276715,1,0.906963076258,1.4,0.2,2.7,stable,0.0167470807153,0.00839277057196,0.400000035953,0.405934597108,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398458384545,0.398901316039,1.4,2.66974830676
12.8,0.00560335717494,0.999786580242,-0.000435222442813,0.0531900618568,5,0.0001258666,0.0982629859893,0.0523901771016,2.01447265998,0.00144279965787,0.993306875018,0.320840345523,0.0248761495202,16.8163220559,0.0743106850468,0,4.31637205516,0.760855608765,1,0.90407487534,1.4,0.2,2.7,stable,0.0164303229223,0.00826437831355,0.400000028763,0.405899240873,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398651855951,0.398812324584,1.4,2.66570482548
12.9,0.00547579205333,0.999794842173,-0.000426186587352,0.0528659800318,1,0.0001247666,0.0902761910212,0.0520765983157,2.01065367822,0.00129559391049,0.99330690298,0.32618825564,0.0244068763613,16.8163220559,-0.0798679496803,0,4.32965497062,0.763356898573,1,0.901323007928,1.4,0.2,2.7,stable,0.0161244670412,0.00807551759285,0.40000002301,0.405819898251,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398466754009,0.398716542584,1.4,2.6618522111
13,0.00536994299605,0.999802973595,-0.000419287997576,0.0524831804773,5,0.0001256375,0.0981586761138,0.0516936879537,2.00699864827,0.00116721744081,0.993306927366,0.328545811143,0.0240777929298,16.2998185857,0.0788248509258,0,4.34301989035,0.763579794556,1,0.898700794196,1.4,0.2,2.8,stable,0.0158186390836,0.00795694178652,0.400000018408,0.405776831359,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398685455162,0.398611968414,1.4,2.65818111187
13.1,0.00525343545828,0.999810912411,-0.000410573358033,0.0521664571543,1,0.0001267042,0.089538477542,0.0513879824014,2.00350758798,0.00102493927422,0.993306954391,0.333358771407,0.0235942657587,16.2998185857,-0.0862019857179,0,4.36830061011,0.763729517993,1,0.896210016255,1.4,0.2,2.8,stable,0.0155242083563,0.00778023347469,0.400000014726,0.405690633895,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398467393864,0.398498695095,1.4,2.65469402276
13.2,0.00515819893638,0.999818596245,-0.000404080779111,0.0517830700853,5,0.0001281417,0.0980657077899,0.0510039009549,2.00018475023,0.000919813651579,0.99330697436,0.336028588427,0.0232638232043,16.2998185857,0.0852723024783,0,4.39387737129,0.763917845466,1,0.893843542331,1.4,0.2,2.8,stable,0.0152306292969,0.00767163635865,0.400000011781,0.405640358916,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398730467973,0.39837415849,1.4,2.65138095926
13.3,0.00505215823535,0.999825962768,-0.000395736228157,0.05147370253,1,0.0001273542,0.0886141437994,0.0507060326117,1.9970298328,0.000551994387642,0.993307044227,0.340706933095,0.0227704015291,16.2998185857,-0.0945156399042,0,4.39863889776,0.764071847718,1,0.891601109389,1.4,0.2,2.8,stable,0.01494883713,0.00750704190767,0.400000009425,0.405548060307,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398474104997,0.398238169232,1.4,2.64824155314
13.4,0.00496685521975,0.999832950036,-0.000389691912606,0.0510894450603,5,0.0001307666,0.0979639517054,0.0503205140478,1.99404692318,0.00029526824836,0.993307092991,0.343836983475,0.0224418063757,16.2998185857,0.0934980790597,0,4.4034107553,0.764245520176,1,0.889475500267,1.4,0.2,2.8,stable,0.0146685927977,0.00740848764732,0.40000000754,0.405491420126,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398783329089,0.398087442167,1.4,2.64526570037
13.5,0.00487041498997,0.99983949683,-0.000381759526635,0.0507874483399,1,0.000127175,0.0875006340433,0.0500304614085,1.99123540393,0.000108868845729,0.993307128397,0.348609193509,0.0219427575792,15.8188574229,-0.104633176621,0,4.41077036349,0.764453090844,1,0.887465010258,1.4,0.2,2.9,stable,0.0144004268193,0.00725572768218,0.400000006032,0.405393977851,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398484356409,0.397921303431,1.4,2.64245101436
13.6,0.00479416049681,0.99984554299,-0.000376200494017,0.0504021443469,5,0.0001289125,0.0981118558222,0.0496433535611,1.98859921189,1.6252594985e-05,0.993307145989,0.352223972861,0.0216190126765,15.8188574229,0.106112217788,0,4.41815461373,0.764800586209,1,0.885562579496,1.4,0.2,2.9,stable,0.0141343608763,0.00716718384946,0.400000004826,0.405332131282,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398841602689,0.397735448883,1.4,2.6397876113
13.7,0.00470627224791,0.999851029758,-0.000368715648466,0.0501075396735,1,0.0001248666,0.0861982825423,0.0493610995111,1.9861374176,1.28173343201e-05,0.993307146641,0.357207407685,0.0211184278393,15.8188574229,-0.119135732798,0,4.43840664708,0.765430883359,1,0.883765587637,1.5,0.2,2.9,stable,0.0138805751355,0.0070257875259,0.40000000386,0.40523067626,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398496026317,0.39752837487,1.5,2.82564838146
13.8,0.0046380484718,0.999855900109,-0.000363673325644,0.049721117144,5,0.0001255958,0.0985811860479,0.0489723588835,1.98385382197,1.1168460898e-05,0.993307146954,0.361258607195,0.020802305382,15.8188574229,0.123829035056,0,4.45884519883,0.768339173968,1,0.882067277755,1.5,0.2,2.9,stable,0.0136292900437,0.0069471319789,0.400000003088,0.405165045179,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.39890286761,0.397294266531,1.5,2.82310091663
13.9,0.00455756950607,0.999860099088,-0.000356664830173,0.0494339206028,1,0.0001245375,0.0847109489227,0.0486978809056,1.98174718574,8.60179608592e-06,0.993307147442,0.36650233014,0.0203040256975,15.8188574229,-0.138702371252,0,4.47288369013,0.795511232092,1,0.880464542783,1.5,0.2,2.9,stable,0.0133904069935,0.00681648941101,0.400000002471,0.405060833514,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398506987921,0.397030195013,1.5,2.82069681418
14,0.00449629390749,0.999863574129,-0.000352164722711,0.0490464043721,5,0.0001251333,0.0989470503696,0.0483075632319,1.97982118758,7.18650154931e-06,0.993307147711,0.370902785886,0.0199980465159,15.362650023,0.142361014469,0,4.48701085986,0.795768077204,1,0.878951006474,1.5,0.3,2.9,stable,0.0131542742808,0.00674752220205,0.400000001977,0.404993023453,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.39896470922,0.396727991066,1.5,2.81842650971
14.1,0.00442206386265,0.999866275374,-0.000345654979707,0.0487666169315,1,0.000124475,0.0830463999672,0.048040824718,1.97807428043,5.55208101931e-06,0.993307148021,0.37641675462,0.0195056033707,15.362650023,-0.159006504024,0,4.48978668967,0.796055194223,1,0.877523402501,1.5,0.3,2.9,stable,0.012930595945,0.00662693653549,0.400000001581,0.404887373496,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398515186382,0.396382233647,1.5,2.81628510375
14.2,0.00436664845045,0.999868155977,-0.00034171640165,0.0483781177499,5,0.0001302709,0.0991964216521,0.0476490723184,1.97651003239,4.52614334295e-06,0.993307148216,0.381062802456,0.0192120228486,15.362650023,0.16150021685,0,4.49256595606,0.796332311988,1,0.876175771476,1.5,0.3,2.9,stable,0.012709774682,0.00656739581805,0.400000001265,0.404819075043,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399024832565,0.395980881134,1.5,2.81426365721
14.3,0.00429755075069,0.999869172396,-0.000335721579353,0.0481057172134,1,0.0001271041,0.0812163775658,0.0473900155516,1.97512659096,3.4237623804e-06,0.993307148425,0.386836574861,0.0187285935032,15.362650023,-0.179800440864,0,4.49473880761,0.796627927752,1,0.874904920444,1.5,0.3,2.9,stable,0.0125014018571,0.00645613196147,0.400000001012,0.404713296279,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398518751423,0.395514016473,1.5,2.81235738067
14.4,0.00424695004515,0.999869284678,-0.000332357463051,0.0477164183303,5,0.0001284084,0.0993212215486,0.0469970426816,1.97392742272,2.56495997599e-06,0.993307148589,0.39162174464,0.0184493943954,15.362650023,0.181048439829,0,4.496913762,0.797042993813,1,0.87370532155,1.5,0.3,2.9,stable,0.0122958638228,0.00640571241516,0.40000000081,0.404646178883,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399081187,0.394962839011,1.5,2.81055798232
14.5,0.00418195675592,0.999868456715,-0.000326887680446,0.0474513536188,1,0.0001385625,0.0796473736188,0.0467455838318,1.97291037276,2.32707729441e-06,0.993307148634,0.397634804984,0.0180121284042,14.935252635,-0.196738479298,0,4.49769082516,0.797423255353,1,0.872574006079,1.5,0.3,2.9,stable,0.0121027217093,0.00630304008136,0.400000000648,0.404541501288,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398516114732,0.394308954746,1.5,2.80886100912
14.6,0.00413520336562,0.999866656493,-0.000324104480248,0.0470614961421,5,0.0001249333,0.0993185346468,0.0463516612343,1.97207881208,2.11892752606e-06,0.993307148673,0.402456472176,0.0178411523381,14.935252635,0.19671161028,0,4.49846815692,0.798169432162,1,0.871505883489,1.5,0.3,2.9,stable,0.0119122814235,0.00626141217227,0.400000000518,0.404477112807,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399132082576,0.39352094507,1.5,2.80725882523
14.7,0.00407340393495,0.99986385632,-0.000319164004429,0.0468036840979,1,0.0001240125,0.0780242403586,0.0461076875693,1.97143028733,1.90906790352e-06,0.993307148713,0.408681594544,0.0174723621094,14.935252635,-0.212942942882,0,4.51670274651,0.799752261578,1,0.870498294245,1.5,0.3,2.9,stable,0.0117341497706,0.00616664159131,0.400000000415,0.40437462551,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.39850611388,0.392563475754,1.5,2.80574744137
14.8,0.00402963207437,0.99986003303,-0.000316961698967,0.0464135522199,5,0.0001254417,0.0991894043989,0.0457131272219,1.97096807648,1.7179346277e-06,0.993307148749,0.413441994522,0.0173117792649,14.935252635,0.211651640403,0,4.53508576597,0.802414206323,1,0.869546587894,1.5,0.3,2.9,stable,0.0115584974031,0.00613347004305,0.400000000332,0.404314309632,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399176281021,0.391379660448,1.5,2.80431988184
14.9,0.00397024795062,0.999855168168,-0.00031254915736,0.0461628767796,1,0.0001241042,0.0762735853336,0.0454764964201,1.97068943271,1.70548773781e-06,0.993307148752,0.419846142578,0.0169522527373,14.935252635,-0.229158190653,0,4.54662221213,0.807898906755,1,0.868648449035,1.5,0.3,2.9,stable,0.0113950431157,0.00604597945741,0.400000000265,0.404214915985,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398488065682,0.389897694511,1.5,2.80297267355
15,0.00392870633014,0.999849248152,-0.000310921347683,0.0457727838442,5,0.0001257458,0.098959973406,0.0450816373613,1.97059753995,1.70099179773e-06,0.993307148753,0.424481061424,0.0168379877792,14.5347542675,0.226863880724,0,4.55821750128,0.813909394927,1,0.867799668018,1.5,0.3,2.9,stable,0.0112337782804,0.00602093951378,0.400000000212,0.404159755827,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399213046247,0.388004302815,1.5,2.80169950203
15.1,0.003871094351,0.999842264405,-0.000307029956651,0.0455290967924,1,0.0001250458,0.0753489552323,0.0448521781223,1.97068936391,1.68541436294e-06,0.993307148756,0.430383602273,0.0166105377153,14.5347542675,-0.236110181737,0,4.56006560424,0.842318758768,1,0.866998273121,1.5,0.3,2.9,stable,0.0110845884656,0.00594019433511,0.40000000017,0.404064148941,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398461795651,0.385541451247,1.5,2.80049740968
15.2,0.00383115054936,0.99983421347,-0.000305964053837,0.0451393733137,5,0.0001400834,0.101491069424,0.0444573744615,1.97096798993,1.68413293014e-06,0.993307148756,0.435525392226,0.0166882867589,14.5347542675,0.261421141915,0,4.56191520642,0.842281525031,1,0.866240492241,1.5,0.3,2.9,stable,0.0109372530625,0.00592298461239,0.400000000136,0.404014939965,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399242142288,0.382256428096,1.5,2.79936073836
15.3,0.00377479826904,0.999825097093,-0.000302581861349,0.0449024968264,1,0.0001273542,0.0771667545514,0.0442348887949,1.97143010314,1.67308725206e-06,0.993307148758,0.441244635788,0.0165541937504,14.5347542675,-0.243243148723,0,4.56786241382,0.842266480238,1,0.865524673898,1.5,0.3,3,stable,0.0108018666665,0.00584854832578,0.400000000109,0.403923599259,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398427615901,0.378431090181,1.5,2.79828701085
15.4,0.00373593698278,0.999814922279,-0.000302059347388,0.0445134803315,5,0.0001286083,0.104868002837,0.0438404996041,1.97207868236,1.67816360862e-06,0.993307148757,0.446330394981,0.0166243573317,14.5347542675,0.27701248286,0,4.57382514779,0.842272560462,1,0.864847473511,1.5,0.3,3,stable,0.010667975119,0.00583889974557,0.400000000087,0.403880850177,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399263788438,0.37327300778,1.5,2.79727121027
15.5,0.00368045295765,0.99980370132,-0.000299169491937,0.0442832105126,1,0.0001274208,0.0789084176645,0.0436247660365,1.9729101397,1.6684221667e-06,0.993307148759,0.452051997734,0.0164796476374,14.1574769695,-0.259595851729,0,4.57471226802,0.842274040167,1,0.864207523492,1.5,0.3,3,stable,0.0105459115859,0.00577043721459,0.40000000007,0.403794056242,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398386262065,0.365739493165,1.5,2.79631128524
15.6,0.00364227038856,0.999791451799,-0.000299166240823,0.0438952376128,5,0.000131575,0.108134527132,0.0432311475121,1.97392733627,1.67220488485e-06,0.993307148758,0.457025579533,0.0165428161194,14.1574769695,0.292261094678,0,4.57559973244,0.842262182433,1,0.863601887716,1.5,0.3,3,stable,0.0104249771687,0.00576811766982,0.400000000056,0.403758012789,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399278577251,0.354323941977,1.5,2.79540283157
15.7,0.00358737196341,0.999778196557,-0.000296747223555,0.0436713484647,1,0.000125125,0.0808140911349,0.043021924708,1.9751264193,1.66012796436e-06,0.99330714876,0.46268183853,0.0163886354347,14.1574769695,-0.273204359974,0,4.58004759349,0.842242885021,1,0.863029440949,1.5,0.3,3,stable,0.0103157608908,0.00570539165232,0.400000000045,0.403675876129,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398338798078,0.336490458359,1.5,2.79454416142
15.8,0.00354956826146,0.999763963642,-0.000297233869529,0.0432847490121,5,0.0001253583,0.111290755074,0.0426294244484,1.97651011799,1.6593786229e-06,0.993307148761,0.467412507023,0.0164453530582,14.1574769695,0.304766639388,0,4.58450411034,0.842220958591,1,0.862487626462,1.5,0.3,3,stable,0.010207317171,0.00571020643151,0.400000000036,0.403646560887,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399287369738,0.318164792688,1.5,2.79373143969
15.9,0.00349506878974,0.999748786216,-0.000295259837487,0.0430669965267,1,0.0001243417,0.082733306029,0.0424264549526,1.97807432322,1.64823184229e-06,0.993307148763,0.47296883669,0.0162828317927,14.1574769695,-0.285574490447,0,4.59620541565,0.842199093815,1,0.861975520248,1.5,0.3,3,stable,0.0101104968546,0.00565306818906,0.400000000028,0.403569059298,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398286503123,0.319469500185,1.5,2.79296328037
16,0.0034574399965,0.999732702447,-0.000296202180049,0.0426820897726,5,0.000125875,0.114336894624,0.0420354082478,1.97982161524,1.64660174094e-06,0.993307148763,0.477385221332,0.0163335734657,13.8024871004,0.316035885948,0,4.60796660569,0.842178704738,1,0.861490906468,1.5,0.3,3,transitoire,0.0100141136021,0.00566485645486,0.400000000023,0.403546320643,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399291181186,0.344591824789,1.5,2.7922363597
16.1,0.00340323681759,0.99971575536,-0.000294643219302,0.0424702156905,1,0.00012615,0.0845982163578,0.0418384219256,1.98174763733,1.63524403263e-06,0.993307148765,0.482711750026,0.0161637955235,13.8024871004,-0.29738678266,0,4.61663165915,0.842159283702,1,0.861033025332,1.5,0.3,3,stable,0.00992927601627,0.00561323132474,0.400000000018,0.403473340314,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.39823075362,0.344588837428,1.5,2.791549538
16.2,0.00336566725975,0.99969799267,-0.000296002658505,0.0420873082097,5,0.0001248334,0.117272468009,0.0414491498176,1.98385480125,1.64435338207e-06,0.993307148763,0.486696684974,0.0162089472958,13.8024871004,0.326742516515,0,4.62532936241,0.842140710759,1,0.860599955769,1.5,0.3,3,transitoire,0.00984456924299,0.00563185913959,0.400000000015,0.403456904548,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399291071486,0.319464860338,1.5,2.79089993365
16.3,0.00331173121342,0.999679466582,-0.000294825097363,0.0418810431671,1,0.0001277458,0.0865202668423,0.0412578667198,1.98613851159,1.6211780219e-06,0.993307148768,0.491671735392,0.0160329223565,13.8024871004,-0.307522011669,0,4.63367091673,0.842122398161,1,0.860191071442,1.5,0.3,3,stable,0.00977134712748,0.00558572787596,0.400000000012,0.403388280878,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398172916002,0.318156183052,1.5,2.79028660716
16.4,0.00327418683194,0.999660233566,-0.000296559097246,0.0415004282733,5,0.0001393042,0.120095955661,0.0408706755577,1.98860098973,1.64210655927e-06,0.993307148764,0.495087053219,0.0160727662049,13.8024871004,0.335756888188,0,4.64204261257,0.842104001001,1,0.859804694961,1.5,0.3,2.9,transitoire,0.00969798318506,0.00561107840879,0.400000000009,0.403377803256,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399288051876,0.336481358221,1.5,2.78970704244
16.5,0.00322055365222,0.999640354108,-0.000295725821593,0.0412994941552,1,0.0001269292,0.0883860476347,0.0406848080272,1.99123741044,1.58884841584e-06,0.993307148774,0.499568165762,0.015891405957,13.466635927,-0.317099080264,0,4.64777106251,0.842085425939,1,0.859440309754,1.5,0.3,2.9,stable,0.00963605735309,0.00557045502359,0.400000000007,0.403313358568,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.398114262289,0.354314522454,1.5,2.78916046463
16.6,0.00318307634677,0.999619892434,-0.000297788403711,0.0409214525265,5,0.0001286333,0.122804558906,0.0402999902386,1.99404978093,1.57877681815e-06,0.993307148776,0.502261865406,0.0159261093817,13.466635927,0.344185112718,0,4.65351366815,0.842066256304,1,0.859096429065,1.5,0.3,2.9,transitoire,0.0095737512406,0.005602416669,0.400000000006,0.403308470563,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399283019821,0.365731560774,1.5,2.7886446436
16.7,0.0031298399424,0.99959891621,-0.000297259188307,0.0407255639384,1,0.0001244208,0.0902001456352,0.0401192441673,1.99703305496,1.5388100937e-06,0.993307148783,0.506092706718,0.0157402078972,13.466635927,-0.326044132713,0,4.66343619271,0.842046675683,1,0.85877262933,1.5,0.3,2.8,stable,0.00952284713359,0.0055673234442,0.400000000005,0.403248046989,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.39805591483,0.373265295057,1.5,2.788158944
16.8,0.00309254267071,0.99957749623,-0.00029960146065,0.0403503651815,5,0.0001257584,0.125394053819,0.0397370799731,2.00018900007,1.51669240117e-06,0.993307148788,0.507909285729,0.0157698187147,13.466635927,0.351939081836,0,4.6734011226,0.842026202018,1,0.858467562344,1.5,0.3,2.7,transitoire,0.0094713553535,0.00560577665303,0.400000000004,0.403248398619,spiral_log,0.1,0.4,spiral_log,4.71013388876,0.399276722068,0.378424622723,1.5,2.78770134352
