t,S(t),C(t),A_spiral(t),E(t),L(t),cpu_step(t),effort(t),An_mean(t),fn_mean(t),variance_d2S,fluidity,entropy_S,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio,continuous_resilience,adaptive_resilience,temporal_coherence,tau_S,tau_gamma,tau_C,effort_status,En_mean(t),On_mean(t),gamma,gamma_mean(t),G_arch_used,In_mean(t),best_pair_gamma,best_pair_G,best_pair_score,tau_A_mean,tau_f_mean,decorrelation_time,autocorr_tau
1.6,-0.01469142449,0.999993317298,-0.000307401009926,0.114229319506,9,5.95042e-05,3.68494804294,0.107535340085,2.27129571715,0.0537039166829,0.993296940588,0.784575280255,0.0638950715559,25.089480135,-3.19135811758,0,4.9027318944,1,1,0.5,0.1,0.1,0.1,transitoire,0.103893311412,0.048025142657,0.796842122751,0.836454422013,tanh,0.1,,,,0.1,0.1,0.1,0.1
1.7,-0.00230691800677,0.999992729899,-0.000427295528569,0.114230107057,0,5.9825e-05,1.69940919047,0.109127858446,2.37976033588,0.00618034614869,0.993305975051,0.728074237354,0.0589205972671,25.089480135,-19.8553885246,0,5.15430757496,1,1,0.5,0.1,0.1,0.1,chronique,0.0973459916835,0.0391725222647,0.760024754919,0.790111475916,tanh,0.1,,,,0.1,0.1,0.1,0.1
1.8,-0.00962955998225,0.99999216686,-0.000511930884513,0.115394621807,7,6.12667e-05,2.08531142379,0.110245059738,2.36609639283,0.0265695852696,0.993302100439,0.702957670529,0.0515538159208,25.089480135,3.85902233315,0,4.9027318944,1,1,0.5,0.1,0.1,0.1,transitoire,0.0907451942964,0.0396977282465,0.87154203597,0.908221187941,tanh,0.1,,,,0.1,0.1,0.1,0.1
1.9,-0.00833869498283,0.999991635872,-0.000596291068394,0.117884377003,4,6.05958e-05,1.44703355531,0.112639178695,2.43473217991,0.00656641366745,0.993305901706,0.665254522964,0.0544677263697,25.089480135,-6.38277868482,0,4.08069174305,0.74822974412,1,0.861068908946,0.1,0.1,0.1,chronique,0.0848464931265,0.033226541908,1,0.996195686199,tanh,0.1,,,,0.1,0.1,0.1,0.186106890895
2,-0.00289486763762,0.999991144313,-0.000548978433188,0.114309693835,9,6.27334e-05,90.1355164863,0.11063953836,2.51334625804,0.00214772171804,0.993306741115,0.666066706735,0.0586468660439,38.0986874053,886.88482931,0,4.9027318944,0.747799880733,1,0.867721515746,0.2,0.2,0.5,transitoire,0.0790199671665,0.0250809123048,0.1,0.104451156007,tanh,0.1,,,,0.411316051904,0.277597233497,0.2,0.373544303149
2.1,-0.00324334615729,0.999990699156,-0.00047416285619,0.10586510756,9,6.19584e-05,7.97290560885,0.102808963561,2.01544150852,0.0131575000875,0.993304649418,0.648261089006,0.0472031272143,38.3623897865,-821.626108775,0,4.70884621664,0.747669854289,1,0.865180287935,0.3,0.2,0.5,transitoire,0.0731244434342,0.0270485498453,0.17602321364,0.18287105575,tanh,0.1,,,,0.422051751736,0.298459111909,0.3,0.55955408638
2.2,-0.00563802484453,0.999990306867,-0.000484466419173,0.114690435391,7,6.24542e-05,5.05655492559,0.110873696033,2.0632306335,0.0131175037712,0.993304657018,0.628509888114,0.0408376935207,38.3623897865,-29.1635068326,0,4.52971214835,0.748423826863,1,0.841531973301,0.3,0.2,0.6,transitoire,0.0679758830784,0.0378726669204,0.252323928385,0.261140338112,tanh,0.1,,,,0.428169004567,0.265612272269,0.3,0.55245959199
2.3,-0.0147006631724,0.99998997332,-0.00040101862129,0.11903317032,9,6.20790999999e-05,5.61693500786,0.114878177027,2.11136526867,0.0453233596813,0.993298534652,0.594645338293,0.0354083441925,38.3623897865,5.60380082266,0,3.94795740441,0.747392768669,1,0.841531973301,0.3,0.2,0.6,transitoire,0.0642081081242,0.0396864873494,0.471126941086,0.482250792486,tanh,0.1,,,,0.427096060059,0.264713545521,0.3,0.55245959199
2.4,-0.0237930101626,0.999989703697,-0.000510808470241,0.119900866728,7,6.17999999999e-05,1.50069047847,0.115578592406,2.23999939728,0.0241871841398,0.993302553287,0.588387517127,0.0342265154753,38.3623897865,-41.1624452938,0,5.65977567585,0.742733308163,1,0.841531973301,0.2,0.2,0.6,chronique,0.0609622162997,0.0431491141045,0.508770156413,0.517971896697,tanh,0.1,,,,0.419457989995,0.257768860012,0.2,0.36830639466
2.5,-0.0193972686125,0.999989502415,-0.00059634371474,0.115903379676,9,6.065e-05,2.5154171818,0.112943591158,2.26649180138,0.0345678914284,0.993300579896,0.550011736202,0.0279600723911,33.0777237725,10.1472670333,0,5.6373969973,0.744202769823,1,0.841531973301,0.3,0.2,0.6,transitoire,0.0583179237981,0.0389280407225,0.626120879383,0.634598550976,tanh,0.1,,,,0.407004485995,0.234583061266,0.3,0.55245959199
2.6,-0.0187494648626,0.999989373032,-0.00062806504666,0.118806948941,9,5.95542e-05,1.74254271654,0.11515730418,2.33845511323,0.0350039301715,0.993300496991,0.526814160301,0.0294408707753,33.0777237725,-7.72874465263,0,5.61519459176,0.746428536001,1,0.841531973301,0.3,0.2,0.7,chronique,0.0556003746761,0.0371597803269,0.705320801908,0.715639332503,tanh,0.1,,,,0.390393436939,0.227974736172,0.3,0.55245959199
2.7,-0.014773555524,0.999989318186,-0.000620684461733,0.118647737381,8,5.95208e-05,1.66636838694,0.115222082002,2.38877037858,0.0369891077492,0.993300119535,0.486311893469,0.0279351781843,33.0777237725,-0.761743296019,0,5.14244520728,0.749081200379,1,0.841531973301,0.4,0.2,0.7,chronique,0.0530131196346,0.0321765338611,0.805135668194,0.81672491014,tanh,0.1,,,,0.368412512705,0.238168197122,0.4,0.736612789321
2.8,-0.0148657272919,0.999989339513,-0.000619367291592,0.118622906566,7,5.98e-05,1.52094150914,0.114999587778,2.45097946902,0.0154302965754,0.993304217539,0.477968697714,0.0331700845351,33.0777237725,-1.45426877797,0,4.74311699139,0.751575702987,1,0.851018992881,0.4,0.2,0.7,chronique,0.0502859303801,0.0260839404881,0.894588369541,0.909722358001,tanh,0.1,,,,0.342708770008,0.256727228804,0.4,0.740407597153
2.9,-0.0276783062212,0.999989437598,-0.000553232808811,0.114801636953,9,5.96292e-05,1.36016371437,0.111950033183,2.50742134844,0.0515789621047,0.993297344811,0.51516883791,0.0387816350906,33.0777237725,-1.60777794772,0,5.19568251643,0.751827195562,1,0.857932728845,0.6,0.2,0.7,chronique,0.0473440525811,0.0206940730988,1,0.986631654968,tanh,0.1,,,,0.318318369284,0.27171177977,0.6,1.11475963731
3,-0.00521577801301,0.999989611912,-0.000463109083355,0.108693478791,9,0.0001117792,80.4182124644,0.106673859082,2.57303649919,0.050681245099,0.993297515573,0.48795623309,0.0448626584336,39.8406507285,790.580487501,0,5.30664958366,0.752253954541,1,0.859903715753,0.6,0.2,0.8,transitoire,0.0442651731709,0.0179940624243,0.109818265141,0.112020306145,tanh,0.1,,,,0.289397839258,0.274184121489,0.6,1.11594222945
3.1,-0.00481438422726,0.999989860773,-0.000338503542367,0.104024985544,9,0.0001168875,7.2280236039,0.101797734744,2.06731369286,0.0774798585267,0.993292416122,0.464156989018,0.0293105916687,39.9225978573,-731.901888605,0,5.41009208176,0.752548235648,1,0.861095327346,0.6,0.2,0.8,transitoire,0.0412781808478,0.0273833074432,0.190306368958,0.193619033085,tanh,0.1,,,,0.258126005648,0.295878753181,0.6,1.11665719641
3.2,-0.00948400955377,0.999990181307,-0.00052656287497,0.115046322414,9,0.0001094334,3.09498728503,0.111263483669,2.11703905461,0.086918621237,0.993290619122,0.467984696704,0.029507214045,39.9225978573,-41.3303631887,0,5.30664958366,0.754125065275,1,0.868546413304,0.6,0.2,0.8,transitoire,0.0393410273584,0.0374895408712,0.227171125757,0.229734744045,tanh,0.1,,,,0.226132018141,0.262600404536,0.6,1.12112784798
3.3,-0.0165403228192,0.999990569422,-0.000532273412095,0.111875247855,9,0.0001095584,5.26490617501,0.109042910922,2.14176154298,0.0724155670867,0.99329338009,0.475312745492,0.0269988922913,39.9225978573,21.6991888997,0,5.10020434026,0.756293304858,1,0.879002094533,0.7,0.2,0.8,transitoire,0.0384060878923,0.035768487988,0.442872381248,0.443331799036,tanh,0.1,,,,0.200514677883,0.262958679701,0.7,1.31530146617
3.4,-0.0177245119874,0.999991019793,-0.000566470431275,0.112035757841,7,0.000110025,1.11570099821,0.109232982285,2.26971191543,0.0798181177022,0.993291970996,0.471762915094,0.0231025957332,39.9225978573,-41.492051768,0,4.90922033592,0.758321207021,1,0.889113678353,0.7,0.2,0.8,chronique,0.0374269581421,0.0358200483166,0.462921220971,0.463661467994,tanh,0.1,,,,0.190837979601,0.254548573887,0.7,1.32237957485
3.5,-0.017542995526,0.99999152585,-0.000629292714903,0.111047391216,9,0.0001087625,2.09959568802,0.108700041413,2.28477012161,0.0606499152211,0.993295619106,0.460808016865,0.0207103911051,35.764072338,9.83894689806,0,4.53739635658,0.760241451473,1,0.897735234159,0.7,0.2,0.9,transitoire,0.0365498661932,0.0340057229332,0.560981873557,0.561667209059,tanh,0.1,,,,0.187369274618,0.236604681711,0.7,1.32841466391
3.6,-0.0156849848104,0.999992079787,-0.000638512496315,0.111742311001,9,0.0001089042,2.36938199639,0.109084319673,2.34492328723,0.0469437040507,0.993298226476,0.47907323798,0.0190638627089,35.764072338,2.69786308374,0,4.2179306092,0.762031872022,1,0.905201279512,0.8,0.2,0.9,transitoire,0.0356153374086,0.0317179395965,0.694678775001,0.695931330472,tanh,0.1,,,,0.19242260562,0.234396001912,0.8,1.52416102361
3.7,-0.0113273573962,0.999992672574,-0.000609641931035,0.112523658399,9,0.0001071167,2.14642749013,0.109702455608,2.4256727426,0.0477799756536,0.993298067419,0.457730697016,0.0207719314535,35.764072338,-2.22954506257,0,3.85138275434,0.763380378732,1,0.909872926717,0.8,0.2,0.9,transitoire,0.0345912388354,0.0253300456194,0.829685636034,0.832384796476,tanh,0.1,,,,0.182362774218,0.238320353605,0.8,1.52789834137
3.8,-0.0219520634808,0.999993293982,-0.000548884009631,0.111779909848,7,0.000107175,0.712290676328,0.10876391639,2.50732311309,0.10105972929,0.993287925971,0.505105832911,0.034378355307,35.764072338,-14.3413681381,0,3.54344890801,0.764783663453,1,0.913830726146,0.7,0.2,0.9,chronique,0.0331585186014,0.0178499771937,0.83582688654,0.842918081237,tanh,0.1,,,,0.173026141137,0.246250213922,0.7,1.3396815083
3.9,-0.0231290877473,0.999993932617,-0.000433619745491,0.104574247171,9,0.0001039625,2.0279199807,0.102636689467,2.51417584159,0.091736840386,0.99328970162,0.528195241957,0.0317041313913,35.764072338,13.1562930437,0,3.42769319439,0.7660788112,1,0.919148947286,0.7,0.2,0.9,transitoire,0.0312706649168,0.0182086293081,1,0.982898592852,tanh,0.1,,,,0.168594202917,0.263233600956,0.7,1.3434042631
4,-0.00998077162131,0.99999457597,-0.000410679359864,0.105258643319,9,0.0001045333,50.1216001371,0.103209538094,2.61238965247,0.106730125224,0.993286845751,0.509566777177,0.0451320822663,37.3593532045,480.936801564,0,3.31926114076,0.767012174424,1,0.922041271148,0.7,0.2,0.9,transitoire,0.0296002887698,0.012300387263,0.164622351655,0.166364405164,tanh,0.1,,,,0.186400241417,0.266428925002,0.7,1.3454288898
4.1,-0.00531505943427,0.99999521047,-0.000270869714921,0.0970817206118,9,0.0001079166,5.2211551739,0.0949467584329,2.12894656988,0.111030015072,0.9932860265,0.491301127981,0.025249268257,37.3593532045,-449.004449632,0,3.42769319439,0.767069788508,1,0.920696644586,0.7,0.2,0.9,transitoire,0.0276242908738,0.027414784337,0.207582460116,0.209543472176,tanh,0.1,,,,0.224355766951,0.302813196521,0.7,1.34448765121
4.2,-0.0107477025196,0.999995821554,-0.000533767511225,0.107586364709,9,0.0001078458,1.97982119176,0.104476651878,2.15536249242,0.132554092266,0.993281924061,0.497377659955,0.0309309181019,37.3593532045,-32.4133398215,0,3.31926114076,0.768062073144,1,0.923267999621,0.7,0.2,0.9,chronique,0.0270550445334,0.0352789339944,0.226684286104,0.226639883181,tanh,0.1,,,,0.238774546974,0.268781200524,0.7,1.34628759973
4.3,-0.00738963874399,0.999996393743,-0.000563356984884,0.102225842819,9,0.0001079708,0.682580116989,0.100232652321,2.16797065075,0.125841908671,0.993283203655,0.486285384879,0.0250396534832,37.3593532045,-12.9724107477,0,3.42769319439,0.76852605719,1,0.92364061965,0.7,0.2,0.8,chronique,0.0271718547996,0.0317755913645,0.228331284345,0.226726187026,tanh,0.1,,,,0.252331431389,0.268197524247,0.7,1.34654843376
4.4,-0.0188099584107,0.999996910727,-0.00057146581039,0.10472508994,9,0.000108625,5.66498955131,0.102287751515,2.17049944092,0.125562075953,0.993283256996,0.515825855097,0.0256789055344,37.3593532045,49.8240943432,0,3.31926114076,0.769816009898,1,0.925243494536,0.7,0.2,0.8,transitoire,0.0269967166288,0.0337750398433,0.495112372543,0.49281866043,tanh,0.1,,,,0.260457669797,0.261564148673,0.7,1.34767044618
4.5,-0.0143106774363,0.999997355467,-0.000568744778934,0.102882280473,9,0.0001068291,3.33395766867,0.100797987223,2.32741488584,0.11762782133,0.993284769238,0.510900756276,0.016561669045,34.2225685341,-23.3103188263,0,3.31652557776,0.770980644891,1,0.928226213631,0.8,0.2,0.8,transitoire,0.0269990481534,0.0292651125103,0.661757306965,0.657557752746,tanh,0.1,,,,0.251668085974,0.262700079739,0.8,1.54258097091
4.6,-0.00824111644013,0.999997710293,-0.000592558162551,0.105211333995,9,0.000105075,1.38861330153,0.102735102323,2.42589501413,0.113930827586,0.993285473757,0.503415218494,0.016405549834,34.2225685341,-19.4534436714,0,3.31926114076,0.795366634323,1,0.928908305967,0.8,0.2,0.8,chronique,0.0266403523389,0.0233583672613,0.706775317302,0.705154742133,tanh,0.1,,,,0.248759672083,0.25978480517,0.8,1.54312664477
4.7,-0.00954615584094,0.999997957021,-0.000510685971958,0.105575556509,9,0.0001051708,1.53883124839,0.102765082663,2.45330122866,0.143406909684,0.993279854595,0.500026597496,0.0198420771656,34.2225685341,1.5021794686,0,3.31652557776,0.795820311232,1,0.930143368996,0.8,0.2,0.8,chronique,0.0258449864859,0.0210429331957,0.799964725056,0.802701192467,tanh,0.1,,,,0.248483059451,0.261628906296,0.8,1.5441146952
4.8,-0.0193054682209,0.999998077073,-0.00047542385265,0.104241920698,9,0.0001038417,1.55125359794,0.101527985021,2.5084970201,0.154687133391,0.993277702958,0.537941984169,0.0285883050803,34.2225685341,0.124223495465,0,3.31379452005,0.796561852468,1,0.930807524355,0.7,0.2,0.8,chronique,0.024943922493,0.0161921814261,0.912680124133,0.913078020041,tanh,0.1,,,,0.249380129592,0.274247370252,0.7,1.35156526705
4.9,-0.0372716056943,0.999998051604,-0.000398400047511,0.100125977819,9,0.0001044667,1.21694219031,0.0980388605504,2.5749879607,0.156172595753,0.993277419563,0.650966176557,0.0372942729348,34.2225685341,-3.34311407629,0,4.17926030391,0.795630303041,1,0.914119291414,0.7,0.2,0.8,chronique,0.0237449047577,0.0124150502513,0.990837713191,0.972808863584,tanh,0.1,,,,0.256455154991,0.276032592195,0.7,1.33988350399
5,-0.0408857894336,0.999997861632,-0.000303958998473,0.0955496980024,9,0.0001239541,1.0908426446,0.0937962142224,2.62100938007,0.14411089913,0.993279720333,0.70168559617,0.038957595278,31.6264249902,-1.26099545715,0,4.31102364477,0.770265072889,1,0.902765707388,0.7,0.2,0.8,chronique,0.0223636183021,0.012144768055,0.932670170553,0.929632758546,tanh,0.1,1,tanh,4.1,0.260550109982,0.279439202803,0.7,1.33193599517
5.1,-0.0249517044605,0.999997488184,-0.000250731145876,0.0958716404053,9,0.0001248542,0.721880196576,0.094007639898,2.58690496966,0.151324473956,0.993278344437,0.679330481443,0.0279802117282,31.6264249902,-3.6896244802,0,4.29694525355,0.771378191647,1,0.907261291545,0.7,0.2,0.8,chronique,0.0219937343927,0.0128560740483,0.886136136442,0.888838249071,tanh,0.1,0.9,tanh,4.15714285714,0.253077108329,0.31878238265,0.7,1.33508290408
5.2,-0.0140838561425,0.999996912428,-0.000294293963006,0.0986652493354,9,0.0001266166,1.05743368757,0.0965808827302,2.55923536334,0.136445597219,0.993281182083,0.67009310287,0.0194614160629,31.6264249902,3.35553490992,0,4.28295851386,0.796063286946,1,0.910223960434,0.7,0.2,0.9,chronique,0.021835299288,0.0130860207627,0.828908909154,0.835361993418,tanh,0.1,0.9,tanh,4.16428571429,0.280356737921,0.305075574259,0.7,1.3371567723
5.3,-0.00343940577838,0.999996115828,-0.000324869978959,0.0999599588436,9,0.00013055,0.884640190428,0.0976531646609,2.52507619295,0.131641880422,0.993282097977,0.666916950217,0.0120676096968,31.6264249902,-1.7279349714,0,4.29694525355,0.795727072911,1,0.905474993899,0.7,0.2,0.9,chronique,0.021668908499,0.0147830971795,0.783127127323,0.789744191292,tanh,0.1,0.8,tanh,4.17142857143,0.271997703848,0.259202513125,0.7,1.33383249573
5.4,0.00249587260239,0.999995080286,-0.000366366491727,0.101039627955,9,0.0001310625,1.07151605506,0.0984403641647,2.49730616777,0.133156610742,0.993281809186,0.666968921756,0.00661234762874,31.6264249902,1.86875864635,0,4.31102364477,0.770683243155,1,0.896509609418,0.4,0.2,0.9,stable,0.0218158326592,0.0165181802272,0.726501701858,0.731750568835,tanh,0.1,0.8,tanh,4.17142857143,0.274219199071,0.222405542466,0.4,0.758603843767
5.5,0.00479756746784,0.999993788293,-0.000400286738412,0.100623132915,2,0.000127575,0.899421966318,0.0979964757135,2.46297128521,0.143406909684,0.993279854595,0.66844185311,0.0101727509304,29.4589674916,-1.72094088746,0,4.58451825701,0.769598825012,1,0.888608965555,0.3,0.2,0.9,stable,0.0221772427226,0.019128989987,0.681201361487,0.684955071264,tanh,0.1,0.7,tanh,4.18571428571,0.257712682972,0.214785490156,0.3,0.566582689667
5.6,0.00456347289405,0.999992223078,-0.000438778799571,0.0991497215714,9,0.0001256166,1.17956415309,0.096707469257,2.43499454374,0.13973554756,0.993280554738,0.668042257212,0.0168195538851,29.4589674916,2.80142186768,0,4.89506488909,0.76856825036,1,0.883337480177,0.3,0.2,0.8,stable,0.0229496589642,0.0211299172047,0.624961089189,0.6267474175,tanh,0.1,0.7,tanh,4.18571428571,0.240678324823,0.222875886765,0.3,0.565001244053
5.7,0.002501114907,0.999990368757,-0.000466163210234,0.0976397001725,9,0.0001264125,1.07847495787,0.095338912112,2.4004520204,0.138199059921,0.993280847731,0.676395373049,0.0232169544949,29.4589674916,-1.01089195214,0,4.89909914788,0.767569323732,1,0.881814879366,0.3,0.2,0.8,stable,0.0238763148939,0.0233611379311,0.579968871351,0.58087023646,tanh,0.1,0.7,tanh,4.18571428571,0.218590938641,0.236321125564,0.3,0.56454446381
5.8,0.00189283459575,0.999988210479,-0.000494818154769,0.0951779063282,9,0.0001258666,1.01826057178,0.0932297083249,2.37225783258,0.136671066411,0.993281139091,0.687546666008,0.0267207156881,29.4589674916,-0.60214386091,0,4.90314006182,0.766585519654,1,0.883572632235,0.4,0.2,0.8,stable,0.0250829255447,0.0244160999324,0.543975097081,0.544251264961,tanh,0.1,0.7,tanh,4.18571428571,0.217047575257,0.243584544397,0.4,0.753429052894
5.9,0.00095560212378,0.99998573457,-0.000513225764778,0.094372869071,7,0.0001280416,0.808767821303,0.0923544133938,2.34915590977,0.13515156703,0.99328142882,0.691553461138,0.0295032226407,29.4589674916,-2.09492750478,0,4.93199691969,0.765594263799,1,0.886680828429,0.4,0.2,0.7,stable,0.0263513777064,0.0256188249458,0.515180077665,0.515552904885,tanh,0.1,0.7,tanh,4.18571428571,0.227737095001,0.247985644913,0.4,0.754672331372
6,0.00178995473335,0.999982928669,-0.000523002048057,0.0928215684615,9,0.0001254042,0.70018749977,0.0909741552918,2.33003213744,0.133640561777,0.993281716916,0.691423930574,0.0303746587354,27.5978858519,-1.08580321533,0,4.96119545581,0.764652734246,1,0.891880533444,0.4,0.2,0.6,stable,0.0277527314543,0.0259168645308,0.492144062132,0.492599672394,tanh,0.1,0.5,tanh,4.19285714286,0.230195094642,0.262491588161,0.4,0.756752213378
6.1,0.0014343599701,0.999979781867,-0.000529721238854,0.0927828730215,9,0.0001179583,0.639600386783,0.0907209437257,2.31409941297,0.126979444134,0.993282986815,0.692250616657,0.0316654211884,27.5978858519,-0.605871129875,0,5.09409245813,0.763720021834,1,0.897678686744,0.4,0.2,0.6,stable,0.0290995552662,0.0268932470924,0.473715249706,0.474559732089,tanh,0.1,0.5,tanh,4.19523809524,0.236060660029,0.331235501249,0.4,0.759071474698
6.2,0.00294095638878,0.999976284833,-0.000531741050918,0.0916184710939,9,0.00011895,0.513165829571,0.0896885306218,2.30060972801,0.120488604043,0.993284224022,0.693822594755,0.0311880893146,27.5978858519,-1.26434557211,0,5.23430533515,0.762858063251,1,0.903426093441,0.4,0.2,0.5,stable,0.0304893679601,0.0268928032778,0.458972199764,0.459952996006,tanh,0.1,0.5,tanh,4.19642857143,0.277421764184,0.331184424273,0.4,0.761370437377
